Iteration	Sum_of_Squares	Accepted
1	56690.28194444445	yes
2	70861.71527777778	no
3	90529.64861111109	no
4	31808.793055555558	yes
5	36116.548611111095	no
6	22457.804166666665	yes
7	105679.08194444444	no
8	26160.293055555543	no
9	21659.004166666666	yes
10	28999.40416666667	no
11	28097.815277777772	no
12	23534.437499999996	no
13	22223.848611111105	no
14	35929.05972222221	no
15	25610.159722222226	no
16	19080.059722222224	yes
17	19618.759722222232	yes
18	13164.448611111115	yes
19	18464.781944444447	no
20	17452.293055555558	no
21	11989.537500000002	yes
22	37408.18194444444	no
23	17756.170833333337	no
24	14269.748611111101	no
25	22499.45972222222	no
26	81987.98194444447	no
27	22028.570833333324	no
28	17300.68194444444	no
29	16766.893055555553	no
30	15356.681944444445	no
31	12852.126388888886	no
32	21188.270833333354	no
33	24373.615277777782	no
34	14657.426388888889	no
35	19529.79305555556	no
36	21336.570833333324	no
37	19593.126388888886	no
38	20420.115277777775	no
39	19512.315277777787	no
40	16322.02638888888	no
41	18853.926388888896	no
42	35048.12638888888	no
43	17729.726388888896	no
44	19007.559722222224	no
45	17104.58194444444	no
46	28793.426388888896	no
47	17060.59305555555	no
48	17058.937500000004	no
49	68383.61527777778	no
50	17665.88194444445	no
51	32300.959722222207	no
52	17083.037500000006	no
53	23442.693055555552	no
54	16561.80416666668	no
55	15486.137499999995	no
56	17958.481944444444	no
57	20157.204166666666	no
58	16057.715277777797	no
59	15104.870833333334	no
60	23585.504166666666	no
61	23698.415277777774	no
62	16826.915277777785	no
63	18685.615277777775	no
64	13864.737499999994	no
65	30161.77083333332	no
66	16210.248611111121	no
67	18943.10416666667	no
68	17144.97083333334	no
69	17442.393055555556	no
70	15439.081944444444	no
71	26445.748611111107	no
72	18970.38194444444	no
73	16313.293055555558	no
74	24780.326388888905	no
75	21695.081944444457	no
76	22672.55972222222	no
77	17845.015277777777	no
78	16631.25972222223	no
79	19237.670833333337	no
80	15949.270833333332	no
81	25000.75972222223	no
82	19452.42638888889	no
83	31279.404166666656	no
84	14609.404166666667	no
85	14514.870833333334	no
86	36492.58194444442	no
87	26351.581944444446	no
88	12694.648611111108	yes
89	20041.826388888883	no
90	18976.659722222234	no
91	57844.04861111114	no
92	16103.704166666661	no
93	14093.637499999995	no
94	15959.67083333333	no
95	15979.337499999994	no
96	17136.08194444445	no
97	18955.015277777788	no
98	20711.715277777785	no
99	18593.804166666665	no
100	21883.51527777778	no
101	13827.348611111112	no
102	18343.481944444447	no
103	22660.637499999986	no
104	14629.537499999999	no
105	18232.970833333336	no
106	26602.381944444445	no
107	16607.181944444445	no
108	21804.993055555566	no
109	13456.293055555554	yes
110	16417.459722222222	no
111	20330.09305555555	no
112	19451.526388888888	no
113	19464.115277777782	no
114	22123.01527777778	no
115	19931.270833333343	no
116	80937.98194444444	no
117	17534.01527777779	no
118	54990.79305555557	no
119	18912.959722222222	no
120	19371.593055555557	no
121	28507.99305555556	no
122	14167.493055555547	no
123	20182.048611111124	no
124	16503.37083333333	no
125	27589.85972222223	no
126	14317.037499999999	no
127	15419.97083333333	no
128	23382.47083333333	no
129	13639.693055555555	no
130	18196.82638888889	no
