Iteration	Sum_of_Squares	Accepted
1	127778.99111111113	yes
2	139051.9777777778	yes
3	117709.55555555562	yes
4	59564.70666666667	yes
5	103051.9866666667	no
6	61721.29333333331	no
7	86387.30222222222	no
8	82406.04	no
9	66380.71555555551	yes
10	76226.83555555556	no
11	66058.8488888889	yes
12	75343.43555555554	no
13	80024.30222222222	no
14	45573.37333333336	yes
15	53625.04444444446	no
16	53239.72888888891	no
17	73391.03999999998	no
18	58765.168888888904	yes
19	54767.70666666668	yes
20	48466.73333333334	yes
21	46459.73777777778	yes
22	91168.40888888888	no
23	57032.128888888896	no
24	54105.40000000002	no
25	43353.77333333334	yes
26	39001.03999999999	yes
27	50902.98666666668	no
28	34754.084444444445	yes
29	45889.013333333336	no
30	83872.04888888894	no
31	46307.28000000001	no
32	57184.324444444464	no
33	40121.67111111111	no
34	43108.58666666668	no
35	44878.09777777779	no
36	46052.168888888875	no
37	59796.39999999999	no
38	37678.871111111126	yes
39	55272.2355555556	no
40	36255.875555555554	yes
41	45880.88000000001	no
42	47853.91111111111	no
43	41173.71999999998	yes
44	42878.17333333334	yes
45	38555.86222222223	yes
46	32440.48888888889	yes
47	50103.44000000001	no
48	32208.071111111116	yes
49	40898.455111111136	no
50	40536.76888888889	no
51	78490.88444444445	no
52	44910.06666666667	no
53	46311.58222222222	no
54	52070.39555555555	no
55	43760.37333333334	no
56	48171.831111111125	no
57	44013.04000000001	no
58	51983.2088888889	no
59	32982.02222222222	yes
60	46877.31111111113	no
61	36726.11111111111	yes
62	39683.25777777778	no
63	32763.804444444446	yes
64	49451.960000000014	no
65	77657.06666666668	no
66	35214.813333333346	yes
67	25164.22222222223	yes
68	31009.89777777778	yes
69	30364.502222222196	yes
70	39709.30222222222	no
71	33066.46666666664	no
72	38152.071111111094	no
73	18038.964444444446	yes
74	30978.43555555554	yes
75	42863.38222222225	no
76	35968.65777777776	no
77	19521.515555555565	yes
78	25839.47555555554	no
79	60918.89777777779	no
80	18493.408888888884	yes
81	19032.08444444443	yes
82	27203.302222222206	yes
83	31596.288888888892	no
84	24349.07555555555	yes
85	26440.52	yes
86	24046.364444444444	yes
87	37106.08	yes
88	36436.16	yes
89	35303.07111111111	yes
90	28324.16000000001	yes
91	44375.804444444424	no
92	38909.271111111135	no
93	33360.45333333334	no
94	26777.875555555558	yes
95	24581.600000000002	yes
96	26330.195555555547	yes
97	24531.01777777777	yes
98	25275.893333333348	yes
99	19705.875555555554	yes
100	16116.408888888885	yes
101	19492.835555555554	no
102	60234.72888888886	no
103	21964.199999999997	yes
104	17949.19555555556	yes
105	24005.54666666667	no
106	23116.6711111111	no
107	27650.11111111111	yes
108	21671.035555555547	yes
109	19439.919999999995	yes
110	48424.25777777778	no
111	17904.18222222221	yes
112	24696.337777777786	yes
113	27095.79555555555	yes
114	20797.640000000007	yes
115	26461.013333333336	no
116	20525.155555555553	yes
117	21736.515555555543	yes
118	21612.62222222222	yes
119	20265.4	yes
120	16317.480000000003	yes
121	40822.79555555556	no
122	23270.777777777766	no
123	66039.23999999999	no
124	22420.39555555555	yes
125	25667.911111111112	no
126	29038.47999999998	no
127	36719.96444444444	no
128	31664.111111111102	no
129	25623.657777777786	no
130	31670.111111111117	no
131	36213.27555555558	no
132	33464.95555555557	no
133	24946.257777777784	yes
134	23157.195555555558	yes
135	18183.626666666663	yes
136	33002.21777777776	no
137	25434.391111111097	no
138	16248.00888888888	yes
139	17384.80444444444	yes
140	34884.93333333332	no
141	22848.808888888885	no
142	41081.75111111114	no
143	34944.61777777778	no
144	27035.44888888886	no
145	19004.937777777774	no
146	20551.462222222213	no
147	30118.09333333334	no
148	21246.319999999996	yes
149	20138.822222222225	yes
150	28326.92000000001	no
151	23499.05333333334	yes
152	28476.81333333334	yes
153	24882.711111111093	yes
154	18507.96444444444	yes
155	22714.92444444444	yes
156	26337.960000000006	yes
157	21016.58666666667	yes
158	28633.23555555555	yes
159	27351.577777777766	yes
160	31081.039999999994	no
