Iteration	Sum_of_Squares	Accepted
1	33835.73777777778	yes
2	100568.81333333334	no
3	22076.43111111111	yes
4	361490.7955555555	no
5	60549.128888888896	no
6	23794.34666666667	no
7	25747.37333333334	no
8	24336.10222222222	no
9	34141.955555555556	no
10	23072.973333333335	no
11	21912.973333333335	yes
12	26957.328888888893	no
13	19372.977777777785	yes
14	91667.40888888888	no
15	104609.9822222222	no
16	31117.684444444443	no
17	25233.582222222223	no
18	17286.342222222233	yes
19	27024.50666666667	no
20	21563.95111111111	no
21	14990.062222222226	yes
22	366577.9644444446	no
23	27436.413333333338	no
24	26920.875555555554	no
25	17616.53777777778	no
26	19949.097777777777	no
27	25780.146666666675	no
28	25946.888888888887	no
29	55404.83555555557	no
30	348694.0622222223	no
31	17265.29333333334	no
32	27462.053333333333	no
33	23258.177777777775	no
34	24567.088888888888	no
35	66749.02222222222	no
36	11867.600000000002	yes
37	31481.760000000002	no
38	17686.173333333332	no
39	22014.222222222223	no
40	19765.577777777784	no
41	20852.528888888894	no
42	22238.755555555552	no
43	19894.004444444457	no
44	14450.20888888889	no
45	304982.92888888885	no
46	13093.342222222227	no
47	110852.50222222222	no
48	28743.044444444433	no
49	27035.2888888889	no
50	17415.204444444444	no
51	20424.54666666667	no
52	30020.786666666667	no
53	25110.782222222224	no
54	28744.408888888887	no
55	21673.764444444445	no
56	25406.982222222236	no
57	22212.257777777788	no
58	21707.91555555556	no
59	17500.98222222222	no
60	17612.426666666666	no
61	28847.733333333337	no
62	23929.973333333328	no
63	33518.40444444445	no
64	17280.142222222235	no
65	23763.56444444444	no
66	22909.88	no
67	127040.03555555556	no
68	19974.51555555556	no
69	16465.94222222222	no
70	129861.3466666666	no
71	31801.991111111107	no
72	26823.680000000004	no
73	49175.40888888891	no
74	19734.08888888889	no
75	98614.77777777781	no
76	13610.715555555555	no
77	21703.81777777778	no
78	426482.28888888867	no
79	90510.76444444444	no
80	21975.37777777778	no
81	94435.20888888888	no
82	15630.848888888893	no
83	22968.702222222226	no
84	104593.00444444446	no
85	30498.893333333326	no
86	109732.1511111111	no
87	112495.36444444445	no
88	28123.6	no
89	15440.64444444445	no
90	22690.857777777775	no
91	23956.435555555552	no
92	28002.084444444445	no
93	53223.02222222224	no
94	22606.439999999995	no
95	27604.786666666652	no
96	24644.862222222233	no
97	19827.83555555556	no
98	29019.54222222223	no
99	137076.79555555552	no
100	20059.92888888889	no
101	97134.82666666668	no
102	29498.6	no
103	28898.835555555557	no
104	21929.78222222222	no
105	20733.65333333334	no
106	56811.16888888889	no
107	15555.017777777779	no
108	85358.36444444447	no
109	35849.991111111114	no
110	112123.48000000004	no
111	20441.297777777778	no
112	20737.47555555556	no
113	129341.74222222221	no
114	23526.746666666666	no
115	30910.053333333337	no
116	90772.75111111112	no
117	118722.92444444445	no
118	256931.7911111111	no
119	20750.24444444444	no
120	20050.893333333326	no
121	122916.30666666669	no
122	18636.808888888896	no
123	13887.65333333334	no
124	26023.293333333335	no
125	13872.36888888889	no
126	25161.14222222222	no
127	114677.5066666667	no
128	22543.955555555556	no
129	25190.28444444445	no
130	84864.89777777779	no
131	116512.19555555558	no
132	22276.528888888897	no
133	144158.62222222224	no
134	23070.857777777775	no
135	18996.34222222223	no
136	28143.386666666658	no
137	20370.34666666667	no
138	18245.244444444445	no
139	14714.19555555556	no
140	23339.844444444447	no
141	16577.146666666667	no
142	51867.69777777778	no
143	28261.253333333334	no
144	27663.51111111112	no
145	20438.05333333333	no
146	17016.951111111102	no
147	389291.5377777777	no
148	15927.217777777783	no
149	19636.546666666673	no
150	60157.17333333334	no
151	28727.0088888889	no
152	18112.32	no
153	25501.91999999999	no
154	14363.20888888889	no
