time	species	transcript
1	protein1	0.08
1	protein2	0.03
1	protein3	0.13
2	protein1	0.16
2	protein2	0.06
2	protein3	0.26
3	protein1	0.24
3	protein2	0.09
3	protein3	0.39
4	protein1	0.32
4	protein2	0.12
4	protein3	0.52
5	protein1	0.4
5	protein2	0.15
5	protein3	0.65
6	protein1	0.48
6	protein2	0.18
6	protein3	0.78
7	protein1	0.56
7	protein2	0.21
7	protein3	0.91
8	protein1	0.64
8	protein2	0.24
8	protein3	1.04
9	protein1	0.72
9	protein2	0.27
9	protein3	1.17
10	protein1	0.8
10	protein2	0.3
10	protein3	1.3
11	protein1	0.88
11	protein2	0.32999999999999996
11	protein3	1.4300000000000002
12	protein1	0.96
12	protein2	0.36
12	protein3	1.56
13	protein1	1.04
13	protein2	0.39
13	protein3	1.69
14	protein1	1.12
14	protein2	0.42
14	protein3	1.82
15	protein1	1.2
15	protein2	0.44999999999999996
15	protein3	1.9500000000000002
16	protein1	1.28
16	protein2	0.48
16	protein3	2.08
17	protein1	1.36
17	protein2	0.51
17	protein3	2.21
18	protein1	1.44
18	protein2	0.54
18	protein3	2.34
19	protein1	1.52
19	protein2	0.57
19	protein3	2.47
20	protein1	1.6
20	protein2	0.6
20	protein3	2.6
21	protein1	1.68
21	protein2	0.63
21	protein3	2.73
22	protein1	1.76
22	protein2	0.6599999999999999
22	protein3	2.8600000000000003
23	protein1	1.84
23	protein2	0.69
23	protein3	2.99
24	protein1	1.92
24	protein2	0.72
24	protein3	3.12
25	protein1	2.0
25	protein2	0.75
25	protein3	3.25
26	protein1	2.08
26	protein2	0.78
26	protein3	3.38
27	protein1	2.16
27	protein2	0.8099999999999999
27	protein3	3.5100000000000002
28	protein1	2.24
28	protein2	0.84
28	protein3	3.64
29	protein1	2.32
29	protein2	0.87
29	protein3	3.77
30	protein1	2.4
30	protein2	0.8999999999999999
30	protein3	3.9000000000000004
31	protein1	2.48
31	protein2	0.9299999999999999
31	protein3	4.03
32	protein1	2.56
32	protein2	0.96
32	protein3	4.16
33	protein1	2.64
33	protein2	0.99
33	protein3	4.29
34	protein1	2.72
34	protein2	1.02
34	protein3	4.42
35	protein1	2.8000000000000003
35	protein2	1.05
35	protein3	4.55
36	protein1	2.88
36	protein2	1.08
36	protein3	4.68
37	protein1	2.96
37	protein2	1.1099999999999999
37	protein3	4.8100000000000005
38	protein1	3.04
38	protein2	1.14
38	protein3	4.94
39	protein1	3.12
39	protein2	1.17
39	protein3	5.07
40	protein1	3.2
40	protein2	1.2
40	protein3	5.2
41	protein1	3.2800000000000002
41	protein2	1.23
41	protein3	5.33
42	protein1	3.36
42	protein2	1.26
42	protein3	5.46
43	protein1	3.44
43	protein2	1.29
43	protein3	5.59
44	protein1	3.52
44	protein2	1.3199999999999998
44	protein3	5.720000000000001
45	protein1	3.6
45	protein2	1.3499999999999999
45	protein3	5.8500000000000005
46	protein1	3.68
46	protein2	1.38
46	protein3	5.98
47	protein1	3.7600000000000002
47	protein2	1.41
47	protein3	6.11
48	protein1	3.84
48	protein2	1.44
48	protein3	6.24
49	protein1	3.92
49	protein2	1.47
49	protein3	6.37
50	protein1	4.0
50	protein2	1.5
50	protein3	6.5
51	protein1	4.08
51	protein2	1.53
51	protein3	6.63
52	protein1	4.16
52	protein2	1.56
52	protein3	6.76
53	protein1	4.24
53	protein2	1.5899999999999999
53	protein3	6.890000000000001
54	protein1	4.32
54	protein2	1.6199999999999999
54	protein3	7.0200000000000005
55	protein1	4.4
55	protein2	1.65
55	protein3	7.15
56	protein1	4.48
56	protein2	1.68
56	protein3	7.28
57	protein1	4.5600000000000005
57	protein2	1.71
57	protein3	7.41
58	protein1	4.64
58	protein2	1.74
58	protein3	7.54
59	protein1	4.72
59	protein2	1.77
59	protein3	7.67
60	protein1	4.8
60	protein2	1.7999999999999998
60	protein3	7.800000000000001
61	protein1	4.88
61	protein2	1.8299999999999998
61	protein3	7.930000000000001
62	protein1	4.96
62	protein2	1.8599999999999999
62	protein3	8.06
63	protein1	5.04
63	protein2	1.89
63	protein3	8.19
64	protein1	5.12
64	protein2	1.92
64	protein3	8.32
65	protein1	5.2
65	protein2	1.95
65	protein3	8.450000000000001
66	protein1	5.28
66	protein2	1.98
66	protein3	8.58
67	protein1	5.36
67	protein2	2.01
67	protein3	8.71
68	protein1	5.44
68	protein2	2.04
68	protein3	8.84
69	protein1	5.5200000000000005
69	protein2	2.07
69	protein3	8.97
70	protein1	5.6000000000000005
70	protein2	2.1
70	protein3	9.1
71	protein1	5.68
71	protein2	2.13
71	protein3	9.23
72	protein1	5.76
72	protein2	2.16
72	protein3	9.36
73	protein1	5.84
73	protein2	2.19
73	protein3	9.49
74	protein1	5.92
74	protein2	2.2199999999999998
74	protein3	9.620000000000001
75	protein1	6.0
75	protein2	2.25
75	protein3	9.75
76	protein1	6.08
76	protein2	2.28
76	protein3	9.88
77	protein1	6.16
77	protein2	2.31
77	protein3	10.01
78	protein1	6.24
78	protein2	2.34
78	protein3	10.14
79	protein1	6.32
79	protein2	2.37
79	protein3	10.27
80	protein1	6.4
80	protein2	2.4
80	protein3	10.4
81	protein1	6.48
81	protein2	2.4299999999999997
81	protein3	10.530000000000001
82	protein1	6.5600000000000005
82	protein2	2.46
82	protein3	10.66
83	protein1	6.640000000000001
83	protein2	2.4899999999999998
83	protein3	10.790000000000001
84	protein1	6.72
84	protein2	2.52
84	protein3	10.92
85	protein1	6.8
85	protein2	2.55
85	protein3	11.05
86	protein1	6.88
86	protein2	2.58
86	protein3	11.18
87	protein1	6.96
87	protein2	2.61
87	protein3	11.31
88	protein1	7.04
88	protein2	2.6399999999999997
88	protein3	11.440000000000001
89	protein1	7.12
89	protein2	2.67
89	protein3	11.57
90	protein1	7.2
90	protein2	2.6999999999999997
90	protein3	11.700000000000001
91	protein1	7.28
91	protein2	2.73
91	protein3	11.83
92	protein1	7.36
92	protein2	2.76
92	protein3	11.96
93	protein1	7.44
93	protein2	2.79
93	protein3	12.09
94	protein1	7.5200000000000005
94	protein2	2.82
94	protein3	12.22
95	protein1	7.6000000000000005
95	protein2	2.85
95	protein3	12.35
96	protein1	7.68
96	protein2	2.88
96	protein3	12.48
97	protein1	7.76
97	protein2	2.9099999999999997
97	protein3	12.610000000000001
98	protein1	7.84
98	protein2	2.94
98	protein3	12.74
99	protein1	7.92
99	protein2	2.9699999999999998
99	protein3	12.870000000000001
100	protein1	8.0
100	protein2	3.0
100	protein3	13.0
101	protein1	8.08
101	protein2	3.03
101	protein3	13.13
102	protein1	8.16
102	protein2	3.06
102	protein3	13.26
103	protein1	8.24
103	protein2	3.09
103	protein3	13.39
104	protein1	8.32
104	protein2	3.12
104	protein3	13.52
105	protein1	8.4
105	protein2	3.15
105	protein3	13.65
106	protein1	8.48
106	protein2	3.1799999999999997
106	protein3	13.780000000000001
107	protein1	8.56
107	protein2	3.21
107	protein3	13.91
108	protein1	8.64
108	protein2	3.2399999999999998
108	protein3	14.040000000000001
109	protein1	8.72
109	protein2	3.27
109	protein3	14.17
110	protein1	8.8
110	protein2	3.3
110	protein3	14.3
111	protein1	8.88
111	protein2	3.33
111	protein3	14.43
112	protein1	8.96
112	protein2	3.36
112	protein3	14.56
113	protein1	9.040000000000001
113	protein2	3.3899999999999997
113	protein3	14.690000000000001
114	protein1	9.120000000000001
114	protein2	3.42
114	protein3	14.82
115	protein1	9.200000000000001
115	protein2	3.4499999999999997
115	protein3	14.950000000000001
116	protein1	9.28
116	protein2	3.48
116	protein3	15.08
117	protein1	9.36
117	protein2	3.51
117	protein3	15.21
118	protein1	9.44
118	protein2	3.54
118	protein3	15.34
119	protein1	9.52
119	protein2	3.57
119	protein3	15.47
120	protein1	9.6
120	protein2	3.5999999999999996
120	protein3	15.600000000000001
121	protein1	9.68
121	protein2	3.63
121	protein3	15.73
122	protein1	9.76
122	protein2	3.6599999999999997
122	protein3	15.860000000000001
123	protein1	9.84
123	protein2	3.69
123	protein3	15.99
124	protein1	9.92
124	protein2	3.7199999999999998
124	protein3	16.12
125	protein1	10.0
125	protein2	3.75
125	protein3	16.25
126	protein1	10.08
126	protein2	3.78
126	protein3	16.38
127	protein1	10.16
127	protein2	3.81
127	protein3	16.51
128	protein1	10.24
128	protein2	3.84
128	protein3	16.64
129	protein1	10.32
129	protein2	3.8699999999999997
129	protein3	16.77
130	protein1	10.4
130	protein2	3.9
130	protein3	16.900000000000002
131	protein1	10.48
131	protein2	3.9299999999999997
131	protein3	17.03
132	protein1	10.56
132	protein2	3.96
132	protein3	17.16
133	protein1	10.64
133	protein2	3.9899999999999998
133	protein3	17.29
134	protein1	10.72
134	protein2	4.02
134	protein3	17.42
135	protein1	10.8
135	protein2	4.05
135	protein3	17.55
136	protein1	10.88
136	protein2	4.08
136	protein3	17.68
137	protein1	10.96
137	protein2	4.109999999999999
137	protein3	17.810000000000002
138	protein1	11.040000000000001
138	protein2	4.14
138	protein3	17.94
139	protein1	11.120000000000001
139	protein2	4.17
139	protein3	18.07
140	protein1	11.200000000000001
140	protein2	4.2
140	protein3	18.2
141	protein1	11.28
141	protein2	4.2299999999999995
141	protein3	18.330000000000002
142	protein1	11.36
142	protein2	4.26
142	protein3	18.46
143	protein1	11.44
143	protein2	4.29
143	protein3	18.59
144	protein1	11.52
144	protein2	4.32
144	protein3	18.72
145	protein1	11.6
145	protein2	4.35
145	protein3	18.85
146	protein1	11.68
146	protein2	4.38
146	protein3	18.98
147	protein1	11.76
147	protein2	4.41
147	protein3	19.11
148	protein1	11.84
148	protein2	4.4399999999999995
148	protein3	19.240000000000002
149	protein1	11.92
149	protein2	4.47
149	protein3	19.37
150	protein1	12.0
150	protein2	4.5
150	protein3	19.5
