Iteration	Sum_of_Squares	Accepted
1	61415.999999999935	yes
2	64019.59999999999	no
3	69615.33333333334	no
4	74399.33333333324	no
5	61874.84444444446	no
6	62963.37777777777	no
7	61748.17777777782	no
8	208229.48888888868	no
9	61062.79999999997	yes
10	66468.6444444444	no
11	227929.75555555557	no
12	66583.86666666673	no
13	70310.15555555555	no
14	62954.444444444496	no
15	68677.97777777784	no
16	63168.6444444444	no
17	62513.82222222222	no
18	189270.53333333333	no
19	148021.75555555557	no
20	64055.42222222219	no
21	61051.4666666666	yes
22	61333.288888888914	yes
23	64972.53333333328	no
24	64678.06666666662	no
25	64301.22222222217	no
26	62106.88888888889	no
27	196233.6444444444	no
28	64681.333333333285	no
29	62484.133333333266	no
30	238312.08888888892	no
31	61214.39999999995	yes
32	61395.31111111109	no
33	61938.66666666673	no
34	70686.57777777773	no
35	61295.177777777775	no
36	68066.35555555555	no
37	61013.39999999997	yes
38	204333.26666666652	no
39	231216.22222222225	no
40	61887.93333333325	no
41	63334.22222222219	no
42	71901.84444444449	no
43	51248.199999999975	yes
44	52754.1333333333	no
45	50520.15555555552	yes
46	48837.59999999996	yes
47	49501.99999999997	no
48	56280.755555555515	no
49	48774.95555555551	yes
50	55660.24444444442	no
51	53090.911111111076	no
52	52138.444444444416	no
53	51752.533333333275	no
54	55130.311111111034	no
55	56980.844444444476	no
56	53673.68888888888	no
57	56586.75555555553	no
58	55887.75555555554	no
59	68287.99999999997	no
60	67566.4888888889	no
61	50790.15555555552	no
62	49669.9111111111	no
63	43874.24444444439	yes
64	42108.55555555551	yes
65	36277.97777777774	yes
66	40502.91111111108	no
67	35560.31111111108	yes
68	39509.17777777774	no
69	35011.28888888887	yes
70	157249.7333333334	no
71	42629.71111111111	no
72	36637.53333333332	no
73	49147.55555555553	no
74	30564.75555555552	yes
75	39254.577777777755	no
76	34125.711111111086	no
77	38502.17777777776	no
78	40006.711111111064	no
79	33620.57777777777	no
80	29813.466666666623	yes
81	34654.59999999997	no
82	38282.111111111066	no
83	28927.555555555547	yes
84	42521.288888888914	no
85	41497.95555555551	no
86	32584.866666666683	no
87	34901.62222222226	no
88	35163.59999999997	no
89	32730.866666666643	no
90	32185.02222222219	no
91	29029.93333333332	no
92	35692.93333333329	no
93	34810.111111111066	no
94	49843.266666666605	no
95	37088.9333333333	no
96	30548.066666666684	no
97	51332.60000000001	no
98	37038.06666666665	no
99	34191.711111111086	no
100	35600.28888888888	no
101	48945.88888888884	no
102	29978.599999999984	no
103	42676.86666666662	no
104	38216.02222222219	no
105	38137.711111111086	no
106	41257.48888888887	no
107	27717.71111111114	yes
108	50827.08888888887	no
109	46654.0222222222	no
110	39379.6222222222	no
111	38962.977777777734	no
112	44502.11111111108	no
113	47649.266666666656	no
114	39266.177777777746	no
115	40004.97777777773	no
116	45121.7333333333	no
117	39098.77777777774	no
118	39151.999999999956	no
119	51023.64444444449	no
120	40150.51111111106	no
121	42183.57777777775	no
122	43928.55555555553	no
123	32966.59999999998	no
124	50689.04444444443	no
125	40114.93333333331	no
126	37612.93333333335	no
127	40836.66666666661	no
128	42330.688888888835	no
129	46199.66666666664	no
130	41691.39999999997	no
131	36368.99999999998	no
132	41900.35555555551	no
133	48393.266666666634	no
134	45465.33333333329	no
135	48373.488888888874	no
136	37434.15555555552	no
137	46186.2444444444	no
138	44639.2	no
139	33648.99999999997	no
140	39531.91111111108	no
141	34436.84444444441	no
142	43766.733333333286	no
143	38069.59999999996	no
144	42668.333333333285	no
145	45056.999999999985	no
146	42176.84444444442	no
147	47889.64444444439	no
148	39483.91111111107	no
149	44329.97777777773	no
150	35328.288888888856	no
151	43302.13333333329	no
152	39032.444444444416	no
153	45302.555555555526	no
154	37443.933333333305	no
155	47164.06666666665	no
156	41656.48888888884	no
157	37485.111111111124	no
158	39235.37777777775	no
159	40740.46666666665	no
160	43845.68888888884	no
161	41488.99999999998	no
162	49654.688888888835	no
163	87629.42222222226	no
164	38914.733333333315	no
165	48966.33333333329	no
166	36814.19999999997	no
167	36791.4222222222	no
168	42719.17777777775	no
169	50612.1111111111	no
170	43250.22222222221	no
171	44482.844444444396	no
172	43137.3333333333	no
173	36146.6222222222	no
174	38695.44444444441	no
175	44311.97777777773	no
176	40707.399999999965	no
177	40924.155555555524	no
178	40057.68888888885	no
179	44157.9111111111	no
180	52881.288888888856	no
181	38269.466666666645	no
182	43572.37777777774	no
183	39290.088888888844	no
184	46058.39999999999	no
185	35201.53333333331	no
186	38664.422222222194	no
187	39623.62222222219	no
188	45831.79999999996	no
189	43505.04444444437	no
190	42885.711111111064	no
191	43496.51111111109	no
192	38948.844444444425	no
193	42650.66666666665	no
194	37300.08888888886	no
195	45744.133333333324	no
196	130094.97777777788	no
197	46149.48888888886	no
198	41994.53333333329	no
199	35244.5333333333	no
200	38634.088888888866	no
201	119750.53333333335	no
