Iteration	Sum_of_Squares	Accepted
1	358488.168888889	yes
2	249894.88888888882	yes
3	154416.2577777777	yes
4	215927.0622222224	no
5	204595.09777777788	no
6	406720.2622222223	no
7	241318.40888888872	no
8	179586.56888888878	no
9	209712.30222222226	no
10	199787.48444444436	no
11	293565.67999999993	no
12	283496.6177777778	no
13	159356.9733333333	no
14	142357.23111111115	yes
15	280922.16000000003	no
16	130479.52444444447	yes
17	152826.88444444447	no
18	113258.03111111102	yes
19	124081.67555555556	no
20	149546.3155555555	no
21	119266.98222222223	no
22	134488.94222222225	no
23	106638.74222222227	yes
24	121884.23111111118	no
25	138230.89777777775	no
26	98533.05333333339	yes
27	88553.72444444438	yes
28	20274.413333333338	yes
29	23967.88444444444	no
30	22796.0	no
31	23559.164444444446	no
32	87912.87111111112	no
33	109178.35999999999	no
34	62050.76444444446	no
35	106067.7466666667	no
36	22019.000000000007	no
37	21653.61777777778	no
38	19160.280000000002	yes
39	21548.444444444445	no
40	366895.728888889	no
41	26833.64888888889	no
42	26856.37777777778	no
43	23183.59111111112	no
44	34370.91555555556	no
45	27839.893333333333	no
46	55961.23111111113	no
47	29712.995555555553	no
48	15463.448888888895	yes
49	18990.92888888889	no
50	19225.03555555556	no
51	20465.85333333334	no
52	60625.49333333335	no
53	252748.97333333327	no
54	19481.05777777778	no
55	16387.15555555556	no
56	21115.83111111111	no
57	28517.471111111117	no
58	19758.39111111111	no
59	22782.915555555563	no
60	29561.19555555556	no
61	19531.866666666672	no
62	20458.32444444445	no
63	27836.04444444444	no
64	26727.94666666667	no
65	288335.19999999995	no
66	341500.3333333334	no
67	18580.115555555563	no
68	16067.324444444448	no
69	23315.413333333334	no
70	24785.73333333334	no
71	19649.4	no
72	19913.78222222223	no
73	28837.991111111114	no
74	16070.946666666669	no
75	95563.47555555556	no
76	19609.893333333333	no
77	20708.13777777778	no
78	290295.78666666686	no
79	17699.94666666667	no
80	94032.43555555557	no
81	19525.74222222223	no
82	14449.866666666669	yes
83	21749.848888888897	no
84	20417.466666666674	no
85	28417.360000000008	no
86	13979.65333333334	yes
87	22543.004444444443	no
88	26825.262222222213	no
89	330201.9733333333	no
90	324569.52888888883	no
91	38063.41333333333	no
92	24536.275555555563	no
93	13648.706666666669	yes
94	31374.657777777782	no
95	31353.084444444452	no
96	15252.435555555558	no
97	22943.146666666667	no
98	18127.755555555552	no
99	20702.431111111116	no
100	21229.76000000001	no
101	27769.84444444445	no
102	18045.48888888889	no
103	32167.280000000002	no
104	22508.648888888885	no
105	23763.057777777787	no
106	31474.702222222222	no
107	109249.04444444444	no
108	28442.693333333344	no
109	17991.862222222226	no
110	18664.662222222218	no
111	22435.18666666666	no
112	101491.43555555558	no
113	23594.7111111111	no
114	21715.56444444445	no
115	21194.546666666654	no
116	16879.87999999999	no
117	17294.088888888895	no
118	120281.83111111113	no
119	21108.333333333343	no
120	20789.24888888889	no
121	23392.62222222222	no
122	21424.733333333326	no
123	18097.204444444447	no
124	125232.34222222219	no
125	36998.90666666667	no
126	22841.746666666666	no
127	19456.680000000008	no
128	25147.991111111107	no
129	21230.431111111116	no
130	14019.29333333333	yes
131	29401.848888888893	no
132	22679.51111111111	no
133	23707.408888888887	no
134	35057.90222222223	no
135	18521.28000000001	no
136	23795.288888888896	no
137	288540.47555555566	no
138	29003.08000000001	no
139	25382.12888888889	no
140	17433.25777777778	no
141	23615.862222222226	no
142	24739.502222222218	no
143	31648.76000000001	no
144	23630.87111111112	no
145	26540.146666666675	no
146	15733.666666666668	no
147	21212.577777777784	no
148	18342.440000000002	no
149	118965.8622222222	no
150	28300.786666666674	no
151	15688.76	no
152	17616.764444444445	no
153	94391.79111111112	no
154	15927.515555555556	no
155	22583.595555555552	no
156	25590.351111111115	no
157	27451.542222222226	no
158	33661.564444444455	no
159	20022.99555555556	no
160	28615.528888888897	no
161	18535.293333333342	no
162	27176.422222222223	no
163	23298.515555555558	no
164	33337.65333333336	no
165	29011.13777777778	no
166	22573.47555555556	no
167	22233.524444444447	no
168	16610.666666666668	no
169	25155.782222222224	no
170	14812.662222222229	yes
171	31759.4	no
172	19680.18222222223	no
173	31590.435555555552	no
174	27409.97777777779	no
175	22878.28	no
176	21089.90666666667	no
177	280764.94666666666	no
178	22581.43555555556	no
179	19905.431111111106	no
180	16989.03555555556	no
181	111047.07111111112	no
182	25118.32888888889	no
183	20687.98666666666	no
184	27622.69777777778	no
185	20804.440000000002	no
186	23967.968888888896	no
187	25101.191111111108	no
188	26259.72	no
189	20579.968888888896	no
190	24441.90666666667	no
191	19916.715555555562	no
192	70763.10666666667	no
193	85974.64000000003	no
194	66629.25777777778	no
195	17243.044444444447	no
196	42103.11555555557	no
197	22790.568888888894	no
198	24147.86222222223	no
199	13707.151111111114	yes
200	15399.866666666672	no
201	17797.533333333336	no
202	17793.106666666667	no
203	16223.293333333339	no
204	20629.031111111115	no
205	26825.22222222223	no
206	15861.662222222225	no
207	20494.17333333333	no
208	16511.60888888889	no
209	18171.657777777782	no
210	22288.92888888889	no
211	103680.1377777778	no
212	30381.342222222225	no
213	16167.235555555557	no
214	18862.07555555556	no
215	25091.973333333335	no
216	20099.751111111116	no
217	16292.715555555562	no
218	14752.631111111114	no
219	107415.39555555557	no
220	20374.444444444445	no
221	19240.862222222226	no
222	14450.697777777781	no
223	25648.97777777778	no
224	112004.89333333331	no
225	24014.4	no
226	28447.964444444446	no
227	25386.248888888887	no
228	67196.89333333336	no
229	18400.271111111113	no
230	23701.32	no
231	21955.782222222217	no
232	31307.608888888888	no
233	129639.57333333333	no
234	16418.324444444446	no
235	29676.884444444448	no
236	22160.853333333333	no
237	21289.342222222225	no
238	25871.853333333325	no
239	24145.337777777775	no
240	115483.3111111111	no
241	21844.271111111117	no
242	107356.67111111106	no
243	24145.404444444437	no
244	16030.800000000003	no
245	20667.777777777777	no
246	24921.14666666667	no
247	24538.85333333333	no
248	15644.782222222226	no
249	18344.88444444444	no
250	15588.746666666666	no
251	18389.084444444452	no
252	20486.546666666676	no
253	21905.73333333333	no
254	16887.17333333334	no
255	15999.817777777782	no
256	51293.67555555556	no
257	16670.52888888889	no
258	111061.15111111107	no
259	17275.968888888892	no
260	29809.693333333336	no
261	20495.995555555557	no
262	24926.693333333336	no
263	18536.115555555563	no
264	23359.66222222222	no
265	15999.035555555556	no
266	35881.3511111111	no
267	32914.21777777778	no
268	149500.17333333328	no
269	24422.382222222226	no
270	21940.591111111105	no
271	50190.79111111112	no
272	32832.61333333333	no
273	20940.315555555557	no
274	22550.377777777776	no
275	30867.98666666668	no
276	18434.399999999998	no
277	18109.875555555565	no
278	16424.368888888894	no
279	19017.395555555566	no
280	16686.182222222225	no
281	31094.515555555554	no
282	23041.297777777778	no
283	26468.671111111114	no
284	22049.862222222222	no
285	22650.39555555556	no
286	21857.39555555556	no
287	17607.95111111112	no
288	134979.52888888883	no
289	23033.25333333334	no
290	23146.875555555558	no
291	25026.47111111111	no
292	25726.622222222228	no
293	34039.17333333334	no
294	20127.133333333335	no
295	26104.831111111118	no
296	25121.591111111113	no
297	24018.49777777777	no
298	19376.377777777783	no
299	21924.315555555553	no
300	25591.595555555552	no
301	23553.10666666667	no
302	94919.07555555558	no
303	130923.97333333324	no
304	44497.08	no
305	18660.693333333344	no
306	20996.32444444445	no
307	20516.911111111116	no
308	24791.69333333334	no
309	366405.16888888896	no
310	26818.288888888892	no
311	24805.408888888895	no
312	18152.81333333333	no
313	21645.55555555555	no
314	21574.511111111122	no
315	17351.497777777775	no
316	258015.50666666662	no
317	24162.702222222222	no
318	114068.5688888889	no
319	19207.48	no
320	16629.244444444448	no
321	24174.057777777776	no
322	15476.373333333338	no
323	13601.431111111113	yes
324	16986.808888888896	no
325	14856.115555555552	no
326	22555.902222222223	no
327	25525.986666666668	no
328	20638.960000000006	no
329	108826.45333333334	no
330	17936.346666666665	no
331	34114.17333333333	no
332	19261.586666666677	no
333	21128.19555555556	no
334	20503.79111111111	no
335	25218.72444444445	no
336	22772.751111111113	no
337	26665.720000000016	no
338	21162.404444444448	no
339	39064.111111111124	no
340	24677.66222222223	no
341	16327.977777777778	no
342	21042.21333333333	no
343	18685.008888888893	no
344	20067.746666666673	no
345	109705.95999999999	no
346	309183.98666666663	no
347	22133.76000000001	no
348	20266.204444444447	no
349	23945.275555555556	no
350	53686.53333333334	no
351	321004.2222222221	no
352	22932.604444444445	no
353	29914.386666666665	no
354	35274.62666666666	no
355	27316.697777777772	no
356	27166.391111111116	no
357	29458.92444444444	no
358	26110.795555555567	no
359	23571.880000000005	no
360	21680.324444444457	no
361	29858.36888888889	no
362	33342.18222222222	no
363	23541.879999999994	no
364	19793.728888888898	no
365	21611.568888888894	no
366	31804.862222222222	no
367	19268.542222222226	no
368	24202.097777777784	no
369	17360.146666666667	no
370	26248.537777777776	no
371	22615.95111111112	no
372	29109.4088888889	no
373	24947.044444444447	no
374	19883.55555555556	no
375	28160.973333333328	no
376	16117.33333333334	no
377	30301.608888888884	no
378	21104.782222222224	no
379	24269.733333333337	no
380	266177.6888888888	no
381	21161.057777777783	no
382	21910.213333333333	no
383	22706.49333333334	no
384	16273.040000000008	no
385	18403.884444444448	no
386	19131.973333333328	no
387	81214.92444444448	no
388	102104.6	no
389	15726.075555555562	no
390	15736.875555555554	no
391	22710.995555555557	no
392	18917.840000000004	no
393	26482.520000000004	no
394	25867.368888888894	no
395	25081.23111111112	no
396	39427.23111111111	no
397	28811.88444444444	no
398	22019.257777777777	no
399	21320.20888888889	no
400	17985.946666666674	no
401	285498.8400000001	no
402	17686.840000000004	no
403	22932.568888888884	no
404	22536.986666666664	no
405	22979.546666666665	no
406	14891.657777777782	no
407	20469.120000000006	no
408	13020.720000000001	yes
409	23816.07111111111	no
410	114995.84444444446	no
411	14555.63555555556	no
412	17207.511111111115	no
413	18966.977777777774	no
414	18736.231111111112	no
415	26168.56888888889	no
416	23387.98666666667	no
417	36180.22222222223	no
418	17042.742222222223	no
419	21455.24888888889	no
420	20330.08888888889	no
421	80267.95111111112	no
422	24084.555555555566	no
423	14074.186666666668	no
424	34076.08888888889	no
425	18672.560000000005	no
426	19245.280000000006	no
427	16057.21333333334	no
428	17746.600000000006	no
429	16474.004444444447	no
430	15870.64444444445	no
431	23394.991111111107	no
432	22174.10222222222	no
433	126284.2311111111	no
434	18647.471111111117	no
435	17353.12444444445	no
436	26287.98222222222	no
437	300573.23111111106	no
438	19597.52444444445	no
439	24262.182222222218	no
440	20812.284444444445	no
441	99852.16888888892	no
442	15230.657777777782	no
443	23680.702222222222	no
444	16885.72888888889	no
445	24312.480000000003	no
446	13992.284444444447	no
447	26478.026666666665	no
448	28754.311111111103	no
449	20001.093333333338	no
450	19488.280000000006	no
451	29979.7288888889	no
452	12495.89333333333	yes
453	20338.826666666675	no
454	24738.177777777782	no
455	100400.68444444449	no
456	124837.12444444446	no
457	27417.13777777779	no
458	353352.2933333335	no
459	22498.186666666676	no
460	23626.59555555556	no
461	17480.72888888889	no
462	20911.85333333334	no
463	15499.644444444451	no
464	16585.36	no
465	17867.119999999995	no
466	100786.85333333335	no
467	27251.684444444443	no
468	14746.28888888889	no
469	24788.59111111112	no
470	23134.46222222223	no
471	15722.724444444451	no
472	73460.61333333334	no
473	29193.857777777783	no
474	359279.03555555566	no
475	19622.20000000001	no
476	17459.248888888895	no
477	21493.644444444442	no
478	23193.22222222223	no
479	37075.657777777786	no
480	25319.240000000005	no
481	17225.542222222226	no
482	22013.008888888886	no
483	120344.02666666664	no
484	17828.675555555565	no
485	28780.391111111116	no
486	25707.19555555555	no
487	110397.23111111115	no
488	23373.644444444453	no
489	18375.573333333334	no
490	23751.813333333328	no
491	248170.00888888878	no
492	19366.164444444446	no
493	20363.893333333344	no
494	26402.76888888889	no
495	23448.831111111125	no
496	21579.15111111111	no
497	114989.96	no
498	23133.568888888884	no
499	18006.58666666667	no
500	19381.49333333334	no
501	19042.920000000006	no
502	23800.17777777778	no
503	20086.640000000007	no
504	23465.12444444445	no
505	22228.01777777779	no
506	122334.42666666668	no
507	18743.084444444445	no
508	25480.657777777775	no
509	86157.76888888888	no
510	19093.648888888896	no
511	110425.87111111113	no
512	24068.128888888896	no
513	22827.853333333333	no
514	18656.36444444445	no
515	24822.51111111111	no
516	436402.9377777776	no
517	26552.053333333344	no
518	22883.831111111118	no
519	29245.36444444445	no
520	21833.96444444445	no
521	24082.16	no
522	19414.86222222222	no
523	26422.54666666667	no
524	26636.75111111112	no
525	20906.29333333334	no
526	25047.19555555556	no
527	34234.00888888887	no
528	22016.142222222225	no
529	29451.115555555563	no
530	16147.400000000003	no
531	23368.800000000003	no
532	24747.880000000005	no
533	23804.231111111127	no
534	20230.31111111111	no
535	25705.88000000001	no
536	22727.85777777778	no
537	18396.6088888889	no
538	20459.51111111112	no
539	21076.804444444446	no
540	19837.80000000001	no
541	16745.84	no
542	19626.23555555556	no
543	21285.54666666667	no
544	17433.302222222228	no
545	19291.813333333335	no
546	30927.995555555557	no
547	27629.07111111111	no
548	17374.924444444445	no
549	21879.231111111112	no
550	18194.08000000001	no
551	106378.04888888891	no
552	18568.60444444444	no
553	17994.55111111112	no
554	20156.217777777783	no
555	21779.33777777778	no
556	22673.13333333333	no
557	16921.480000000003	no
558	22270.64444444445	no
559	18659.742222222223	no
560	117973.93333333335	no
561	21255.511111111115	no
562	23614.60888888889	no
563	20088.848888888897	no
564	18183.404444444444	no
565	20331.262222222227	no
566	20461.808888888885	no
567	19734.96888888888	no
568	15323.666666666668	no
569	17651.253333333338	no
570	26113.45777777778	no
571	141854.6622222222	no
572	44329.10222222223	no
573	20285.715555555566	no
574	19215.74222222223	no
575	26407.14666666667	no
576	72422.2488888889	no
577	18220.87111111111	no
578	404450.0088888889	no
579	105916.71555555557	no
580	29697.293333333342	no
581	16657.54222222223	no
582	17573.94222222222	no
583	31066.20000000001	no
584	358162.08888888895	no
585	16386.84	no
586	16818.506666666675	no
587	35923.20444444445	no
588	21312.871111111115	no
589	23596.120000000003	no
590	22668.342222222225	no
591	21268.426666666674	no
592	24524.63555555556	no
593	19746.71555555556	no
594	36494.17777777777	no
595	19162.093333333334	no
596	30165.33777777777	no
597	37529.89333333333	no
598	32721.502222222225	no
599	27229.893333333333	no
600	21723.35111111112	no
601	27545.40000000001	no
602	28816.88	no
603	29947.06666666667	no
604	22618.22222222222	no
605	16938.288888888892	no
606	18529.911111111116	no
607	16774.075555555562	no
608	30232.87111111111	no
609	18169.857777777786	no
610	21447.69777777778	no
611	18224.48888888889	no
612	20085.822222222236	no
613	27772.484444444442	no
614	20448.977777777785	no
615	21990.951111111113	no
616	16177.4	no
617	23708.06666666667	no
