Iteration	Sum_of_Squares	Accepted
1	20596.031111111115	yes
2	22576.137777777774	no
3	26525.702222222222	no
4	16860.315555555557	yes
5	22429.564444444448	no
6	25949.54666666667	no
7	26044.71555555556	no
8	27095.693333333333	no
9	17112.862222222226	no
10	23204.18666666666	no
11	22970.66222222223	no
12	21339.497777777782	no
13	15067.844444444447	yes
14	121220.35999999999	no
15	120571.72	no
16	19812.728888888887	no
17	21833.66222222222	no
18	55390.55111111111	no
19	21116.071111111116	no
20	26348.87111111111	no
21	28784.09777777778	no
22	25847.64	no
23	20797.808888888892	no
24	111162.56888888887	no
25	27226.164444444446	no
26	25121.724444444444	no
27	15986.497777777779	no
28	22274.853333333336	no
29	33270.933333333334	no
30	133121.9377777777	no
31	22589.542222222226	no
32	31743.022222222222	no
33	24235.617777777778	no
34	19535.084444444445	no
35	16822.373333333337	no
36	143690.7822222222	no
37	23649.21333333334	no
38	20466.791111111117	no
39	32199.755555555555	no
40	23647.893333333348	no
41	28100.14666666667	no
42	304470.071111111	no
43	58189.14222222223	no
44	25142.164444444446	no
45	129663.92888888888	no
46	18047.631111111114	no
47	23783.106666666667	no
48	19984.404444444444	no
49	33983.03999999998	no
50	17123.537777777783	no
51	19604.786666666674	no
52	22812.60444444445	no
53	32444.364444444444	no
54	17632.231111111112	no
55	17407.29333333334	no
56	20972.328888888893	no
57	15990.000000000004	no
58	24217.506666666664	no
59	22606.773333333334	no
60	46342.413333333345	no
61	22888.884444444444	no
62	21060.257777777784	no
63	27039.680000000004	no
64	112515.82666666669	no
65	18126.297777777778	no
66	20660.831111111114	no
67	23643.715555555566	no
68	15574.342222222225	no
69	36305.79555555555	no
70	28675.462222222224	no
71	24952.7288888889	no
72	19146.640000000003	no
73	39618.41333333333	no
74	17479.63111111111	no
75	21732.422222222223	no
76	20950.671111111114	no
77	22042.28	no
78	22764.719999999994	no
79	22373.39555555556	no
80	28027.90666666668	no
81	100842.01333333337	no
82	23043.848888888882	no
83	21374.048888888887	no
84	108803.36888888889	no
85	17548.12	no
86	27072.71111111112	no
87	16949.25777777778	no
88	22162.08888888889	no
89	20923.204444444436	no
90	38590.52444444444	no
91	14545.435555555552	yes
92	22911.62666666667	no
93	26798.80444444444	no
94	24192.506666666653	no
95	106950.8888888889	no
96	17629.28444444444	no
97	118327.06666666668	no
98	294959.73333333345	no
99	26400.200000000004	no
100	92397.70222222223	no
101	25728.04	no
102	20373.11555555556	no
103	46414.026666666665	no
104	35911.05777777778	no
105	349004.9155555556	no
106	25237.426666666666	no
107	28186.422222222223	no
108	18403.542222222222	no
109	30991.96444444446	no
110	19870.488888888896	no
111	26043.46666666666	no
112	24760.45333333334	no
113	108449.76000000002	no
114	23362.160000000003	no
115	19513.84888888889	no
116	17723.928888888888	no
117	26660.826666666668	no
118	31995.58222222223	no
119	24965.617777777785	no
120	337403.2755555556	no
121	32170.00888888888	no
122	41266.87555555557	no
123	18932.19111111111	no
124	20742.439999999995	no
125	24953.875555555554	no
126	55033.36444444445	no
127	22181.320000000007	no
