Iteration	Sum_of_Squares	Accepted
1	22400.955555555556	yes
2	15190.191111111111	yes
3	19035.35111111111	no
4	16124.742222222223	no
5	15861.386666666665	no
6	26291.795555555567	no
7	22272.484444444453	no
8	23635.360000000004	no
9	19321.98222222222	no
10	17962.071111111116	no
11	26009.857777777775	no
12	19490.800000000003	no
13	24050.004444444447	no
14	18534.079999999998	no
15	22626.351111111115	no
16	16563.671111111114	no
17	20501.63555555555	no
18	26142.10222222223	no
19	27642.799999999996	no
20	19822.30222222222	no
21	23903.119999999995	no
22	22982.11111111111	no
23	29600.773333333327	no
24	19088.404444444444	no
25	29074.359999999993	no
26	27842.537777777776	no
27	20722.542222222222	no
28	21157.266666666663	no
29	24750.622222222224	no
30	23764.933333333338	no
31	21296.89777777778	no
32	27337.38222222222	no
33	27791.573333333334	no
34	18892.351111111115	no
35	20828.90222222222	no
36	25345.942222222217	no
37	16562.40444444445	no
38	21039.573333333334	no
39	23087.840000000004	no
40	30636.54666666667	no
41	46915.71555555556	no
42	24882.50666666667	no
43	19207.431111111116	no
44	17126.45333333334	no
45	17925.817777777782	no
46	14865.946666666674	yes
47	18104.60444444445	no
48	27803.577777777777	no
49	16746.875555555565	no
50	30665.51111111112	no
51	22809.14222222222	no
52	11640.48	yes
53	22078.360000000008	no
54	27231.404444444448	no
55	27021.520000000004	no
56	25043.684444444443	no
57	23676.648888888896	no
58	26185.33333333334	no
59	21264.653333333335	no
60	21549.22666666667	no
61	24705.986666666657	no
62	21343.87111111111	no
63	21370.07555555555	no
64	16901.631111111106	no
65	22844.062222222223	no
66	26018.644444444442	no
67	23566.693333333333	no
68	32331.755555555552	no
69	19820.631111111114	no
70	22432.4	no
71	58290.50666666668	no
72	33234.79111111111	no
73	25356.04444444445	no
74	29790.08444444444	no
75	16759.773333333334	no
76	12448.604444444445	no
77	19731.795555555553	no
78	15003.075555555562	no
79	37318.44444444446	no
80	22314.56444444444	no
81	27417.217777777776	no
82	14498.102222222227	no
83	25397.604444444445	no
84	26708.808888888896	no
85	12486.373333333337	no
86	27758.928888888895	no
87	18341.49333333334	no
88	26348.733333333337	no
89	18067.43111111111	no
90	25616.01777777778	no
91	20630.462222222224	no
92	19936.57777777778	no
93	18600.759999999995	no
94	25127.18222222222	no
95	14245.200000000004	no
96	24203.33777777778	no
97	30217.088888888888	no
98	21648.475555555553	no
99	44216.61777777776	no
100	15090.53333333334	no
101	20805.59111111111	no
102	15867.26666666667	no
103	17514.951111111117	no
104	18761.764444444452	no
105	30251.946666666663	no
106	19928.05777777778	no
107	25175.115555555552	no
108	25810.897777777776	no
109	32175.337777777768	no
110	27981.28	no
111	34587.79111111111	no
112	21795.613333333335	no
113	21594.497777777782	no
114	29251.946666666663	no
115	21794.111111111117	no
116	17174.111111111117	no
117	56336.564444444455	no
118	22074.48	no
119	18662.902222222227	no
120	10048.391111111116	yes
121	32055.76444444445	no
122	17615.92444444445	no
123	27160.951111111113	no
124	19116.16444444445	no
125	23770.44000000001	no
126	20800.293333333342	no
127	17296.208888888883	no
128	20780.31111111111	no
129	17500.160000000007	no
130	16032.857777777783	no
131	20232.42666666667	no
132	23521.368888888886	no
133	33632.759999999995	no
134	24729.18222222222	no
135	18260.928888888888	no
136	22045.840000000004	no
137	27401.74666666667	no
138	23703.377777777783	no
139	23814.72	no
140	15096.133333333339	no
141	28800.813333333335	no
142	18293.244444444445	no
143	16173.715555555558	no
144	14033.773333333336	no
145	21252.933333333334	no
146	33848.10222222223	no
147	25192.631111111114	no
148	29447.23111111111	no
149	23037.506666666675	no
150	20689.58666666667	no
151	20041.826666666668	no
152	13948.533333333344	no
