time	species	protein	transcript	ribo_density
10	__rnase_site_ext	2.0	0.0	0.0
10	p0	1.0	0.0	0.0
10	protein1	18.0	4.0	3.25
10	protein2	3.0	4.0	4.0
10	protein3	0.0	4.0	1.0
10	rnapol	0.0	0.0	0.0
11	__protein1_rbs	3.0	0.0	0.0
11	__protein2_rbs	2.0	0.0	0.0
11	__protein3_rbs	3.0	0.0	0.0
11	__ribosome	66.0	0.0	0.0
11	__rnase_site_ext	3.0	0.0	0.0
11	p0	1.0	0.0	0.0
11	protein1	23.0	4.0	2.75
11	protein2	7.0	4.0	3.75
11	protein3	0.0	4.0	2.0
11	rnapol	0.0	0.0	0.0
12	__protein1_rbs	3.0	0.0	0.0
12	__protein2_rbs	2.0	0.0	0.0
12	__protein3_rbs	3.0	0.0	0.0
12	__ribosome	60.0	0.0	0.0
12	__rnase_site_ext	3.0	0.0	0.0
12	p0	0.0	0.0	0.0
12	protein1	25.0	4.0	3.0
12	protein2	9.0	4.0	4.0
12	protein3	0.0	4.0	3.0
12	rnapol	0.0	0.0	0.0
13	__protein1_rbs	3.0	0.0	0.0
13	__protein2_rbs	2.0	0.0	0.0
13	__protein3_rbs	3.0	0.0	0.0
13	__ribosome	61.0	0.0	0.0
13	__rnase_site_ext	4.0	0.0	0.0
13	p0	0.0	0.0	0.0
13	protein1	30.0	5.0	2.2
13	protein2	13.0	4.0	3.5
13	protein3	1.0	4.0	3.5
13	rnapol	0.0	0.0	0.0
14	__protein1_rbs	5.0	0.0	0.0
14	__protein2_rbs	3.0	0.0	0.0
14	__protein3_rbs	3.0	0.0	0.0
14	__ribosome	62.0	0.0	0.0
14	__rnase_site_ext	5.0	0.0	0.0
14	p0	0.0	0.0	0.0
14	protein1	34.0	7.0	1.4285709999999998
14	protein2	18.0	4.0	3.0
14	protein3	2.0	4.0	4.0
14	rnapol	0.0	0.0	0.0
15	__protein1_rbs	4.0	0.0	0.0
15	__protein2_rbs	2.0	0.0	0.0
15	__protein3_rbs	2.0	0.0	0.0
15	__ribosome	58.0	0.0	0.0
15	__rnase_site_ext	4.0	0.0	0.0
15	p0	1.0	0.0	0.0
15	protein1	35.0	7.0	1.857143
15	protein2	21.0	4.0	3.25
15	protein3	6.0	4.0	4.0
15	rnapol	0.0	0.0	0.0
16	__protein1_rbs	4.0	0.0	0.0
16	__protein2_rbs	3.0	0.0	0.0
16	__protein3_rbs	3.0	0.0	0.0
16	__ribosome	60.0	0.0	0.0
16	__rnase_site_ext	6.0	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	38.0	7.0	2.0
16	protein2	23.0	5.0	2.8
16	protein3	11.0	4.0	3.0
16	rnapol	0.0	0.0	0.0
17	__protein1_rbs	4.0	0.0	0.0
17	__protein2_rbs	4.0	0.0	0.0
17	__protein3_rbs	3.0	0.0	0.0
17	__ribosome	59.0	0.0	0.0
17	__rnase_site_ext	6.0	0.0	0.0
17	p0	1.0	0.0	0.0
17	protein1	42.0	7.0	2.285714
17	protein2	27.0	5.0	2.6
17	protein3	13.0	4.0	3.0
17	rnapol	0.0	0.0	0.0
18	__protein1_rbs	6.0	0.0	0.0
18	__protein2_rbs	5.0	0.0	0.0
18	__protein3_rbs	2.0	0.0	0.0
18	__ribosome	52.0	0.0	0.0
18	__rnase_site_ext	6.0	0.0	0.0
18	p0	1.0	0.0	0.0
18	protein1	47.0	7.0	2.571429
18	protein2	30.0	8.0	2.125
18	protein3	17.0	4.0	3.25
18	rnapol	0.0	0.0	0.0
19	__protein1_rbs	4.0	0.0	0.0
19	__protein2_rbs	6.0	0.0	0.0
19	__protein3_rbs	4.0	0.0	0.0
19	__ribosome	51.0	0.0	0.0
19	__rnase_site_ext	7.0	0.0	0.0
19	p0	1.0	0.0	0.0
19	protein1	49.0	7.0	2.857143
19	protein2	33.0	8.0	2.25
19	protein3	21.0	5.0	2.2
19	rnapol	0.0	0.0	0.0
20	__protein1_rbs	7.0	0.0	0.0
20	__protein2_rbs	4.0	0.0	0.0
20	__protein3_rbs	3.0	0.0	0.0
20	__ribosome	47.0	0.0	0.0
20	__rnase_site_ext	7.0	0.0	0.0
20	p0	1.0	0.0	0.0
20	protein1	54.0	7.0	2.285714
20	protein2	35.0	8.0	2.875
20	protein3	22.0	5.0	2.8
20	rnapol	0.0	0.0	0.0
21	__protein1_rbs	4.0	0.0	0.0
21	__protein2_rbs	4.0	0.0	0.0
21	__protein3_rbs	4.0	0.0	0.0
21	__ribosome	56.0	0.0	0.0
21	__rnase_site_ext	7.0	0.0	0.0
21	p0	1.0	0.0	0.0
21	protein1	64.0	7.0	1.285714
21	protein2	40.0	7.0	3.0
21	protein3	24.0	5.0	2.8
21	rnapol	0.0	0.0	0.0
22	__protein1_rbs	5.0	0.0	0.0
22	__protein2_rbs	4.0	0.0	0.0
22	__protein3_rbs	7.0	0.0	0.0
22	__ribosome	56.0	0.0	0.0
22	__rnase_site_ext	6.0	0.0	0.0
22	p0	1.0	0.0	0.0
22	protein1	68.0	7.0	1.285714
22	protein2	45.0	7.0	3.142857
22	protein3	28.0	8.0	1.625
22	rnapol	0.0	0.0	0.0
23	__protein1_rbs	7.0	0.0	0.0
23	__protein2_rbs	5.0	0.0	0.0
23	__protein3_rbs	3.0	0.0	0.0
23	__ribosome	49.0	0.0	0.0
23	__rnase_site_ext	8.0	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	70.0	8.0	1.25
23	protein2	49.0	7.0	3.285714
23	protein3	31.0	8.0	2.25
23	rnapol	0.0	0.0	0.0
24	__protein1_rbs	4.0	0.0	0.0
24	__protein2_rbs	6.0	0.0	0.0
24	__protein3_rbs	8.0	0.0	0.0
24	__ribosome	47.0	0.0	0.0
24	__rnase_site_ext	5.0	0.0	0.0
24	p0	1.0	0.0	0.0
24	protein1	72.0	8.0	1.625
24	protein2	54.0	7.0	3.0
24	protein3	35.0	8.0	2.375
24	rnapol	0.0	0.0	0.0
25	__protein1_rbs	5.0	0.0	0.0
25	__protein2_rbs	5.0	0.0	0.0
25	__protein3_rbs	4.0	0.0	0.0
25	__ribosome	40.0	0.0	0.0
25	__rnase_site_ext	6.0	0.0	0.0
25	p0	0.0	0.0	0.0
25	protein1	75.0	8.0	1.875
25	protein2	58.0	7.0	3.0
25	protein3	38.0	8.0	3.0
25	rnapol	0.0	0.0	0.0
26	__protein1_rbs	9.0	0.0	0.0
26	__protein2_rbs	3.0	0.0	0.0
26	__protein3_rbs	5.0	0.0	0.0
26	__ribosome	40.0	0.0	0.0
26	__rnase_site_ext	11.0	0.0	0.0
26	p0	1.0	0.0	0.0
26	protein1	80.0	10.0	1.4
26	protein2	65.0	7.0	2.714286
26	protein3	40.0	8.0	3.375
26	rnapol	0.0	0.0	0.0
27	__protein1_rbs	7.0	0.0	0.0
27	__protein2_rbs	6.0	0.0	0.0
27	__protein3_rbs	5.0	0.0	0.0
27	__ribosome	41.0	0.0	0.0
27	__rnase_site_ext	7.0	0.0	0.0
27	p0	1.0	0.0	0.0
27	protein1	85.0	11.0	1.454545
27	protein2	69.0	8.0	2.125
27	protein3	45.0	8.0	3.25
27	rnapol	0.0	0.0	0.0
28	__protein1_rbs	7.0	0.0	0.0
28	__protein2_rbs	6.0	0.0	0.0
28	__protein3_rbs	6.0	0.0	0.0
28	__ribosome	44.0	0.0	0.0
28	__rnase_site_ext	8.0	0.0	0.0
28	p0	1.0	0.0	0.0
28	protein1	88.0	10.0	1.8
28	protein2	75.0	8.0	1.75
28	protein3	52.0	8.0	3.0
28	rnapol	0.0	0.0	0.0
29	__protein1_rbs	8.0	0.0	0.0
29	__protein2_rbs	9.0	0.0	0.0
29	__protein3_rbs	5.0	0.0	0.0
29	__ribosome	46.0	0.0	0.0
29	__rnase_site_ext	8.0	0.0	0.0
29	p0	1.0	0.0	0.0
29	protein1	93.0	10.0	2.0
29	protein2	78.0	11.0	1.363636
29	protein3	60.0	7.0	2.714286
29	rnapol	0.0	0.0	0.0
30	__protein1_rbs	8.0	0.0	0.0
30	__protein2_rbs	7.0	0.0	0.0
30	__protein3_rbs	4.0	0.0	0.0
30	__ribosome	38.0	0.0	0.0
30	__rnase_site_ext	8.0	0.0	0.0
30	p0	1.0	0.0	0.0
30	protein1	97.0	10.0	2.2
30	protein2	80.0	11.0	1.727273
30	protein3	64.0	7.0	3.0
30	rnapol	0.0	0.0	0.0
31	__protein1_rbs	7.0	0.0	0.0
31	__protein2_rbs	8.0	0.0	0.0
31	__protein3_rbs	4.0	0.0	0.0
31	__ribosome	41.0	0.0	0.0
31	__rnase_site_ext	8.0	0.0	0.0
31	p0	1.0	0.0	0.0
31	protein1	106.0	10.0	1.6
31	protein2	84.0	11.0	1.818182
31	protein3	69.0	8.0	2.875
31	rnapol	0.0	0.0	0.0
32	__protein1_rbs	7.0	0.0	0.0
32	__protein2_rbs	8.0	0.0	0.0
32	__protein3_rbs	4.0	0.0	0.0
32	__ribosome	34.0	0.0	0.0
32	__rnase_site_ext	8.0	0.0	0.0
32	p0	1.0	0.0	0.0
32	protein1	111.0	10.0	1.8
32	protein2	88.0	11.0	2.0
32	protein3	73.0	8.0	3.25
32	rnapol	0.0	0.0	0.0
33	__protein1_rbs	7.0	0.0	0.0
33	__protein2_rbs	5.0	0.0	0.0
33	__protein3_rbs	7.0	0.0	0.0
33	__ribosome	26.0	0.0	0.0
33	__rnase_site_ext	9.0	0.0	0.0
33	p0	1.0	0.0	0.0
33	protein1	117.0	10.0	2.0
33	protein2	93.0	11.0	2.363636
33	protein3	76.0	10.0	2.8
33	rnapol	0.0	0.0	0.0
34	__protein1_rbs	9.0	0.0	0.0
34	__protein2_rbs	8.0	0.0	0.0
34	__protein3_rbs	8.0	0.0	0.0
34	__ribosome	26.0	0.0	0.0
34	__rnase_site_ext	10.0	0.0	0.0
34	p0	1.0	0.0	0.0
34	protein1	120.0	10.0	2.2
34	protein2	97.0	10.0	2.7
34	protein3	82.0	11.0	2.272727
34	rnapol	0.0	0.0	0.0
35	__protein1_rbs	11.0	0.0	0.0
35	__protein2_rbs	9.0	0.0	0.0
35	__protein3_rbs	6.0	0.0	0.0
35	__ribosome	31.0	0.0	0.0
35	__rnase_site_ext	11.0	0.0	0.0
35	p0	1.0	0.0	0.0
35	protein1	127.0	11.0	1.818182
35	protein2	101.0	10.0	2.4
35	protein3	89.0	11.0	2.272727
35	rnapol	0.0	0.0	0.0
36	__protein1_rbs	6.0	0.0	0.0
36	__protein2_rbs	9.0	0.0	0.0
36	__protein3_rbs	6.0	0.0	0.0
36	__ribosome	34.0	0.0	0.0
36	__rnase_site_ext	8.0	0.0	0.0
36	p0	0.0	0.0	0.0
36	protein1	134.0	10.0	2.1
36	protein2	109.0	10.0	1.9
36	protein3	96.0	11.0	2.363636
36	rnapol	0.0	0.0	0.0
37	__protein1_rbs	9.0	0.0	0.0
37	__protein2_rbs	8.0	0.0	0.0
37	__protein3_rbs	8.0	0.0	0.0
37	__ribosome	36.0	0.0	0.0
37	__rnase_site_ext	10.0	0.0	0.0
37	p0	1.0	0.0	0.0
37	protein1	140.0	12.0	1.75
37	protein2	116.0	10.0	1.5
37	protein3	100.0	11.0	2.545455
37	rnapol	0.0	0.0	0.0
38	__protein1_rbs	9.0	0.0	0.0
38	__protein2_rbs	9.0	0.0	0.0
38	__protein3_rbs	6.0	0.0	0.0
38	__ribosome	34.0	0.0	0.0
38	__rnase_site_ext	9.0	0.0	0.0
38	p0	1.0	0.0	0.0
38	protein1	147.0	12.0	1.916667
38	protein2	122.0	11.0	1.090909
38	protein3	104.0	11.0	2.818182
38	rnapol	0.0	0.0	0.0
39	__protein1_rbs	10.0	0.0	0.0
39	__protein2_rbs	10.0	0.0	0.0
39	__protein3_rbs	9.0	0.0	0.0
39	__ribosome	34.0	0.0	0.0
39	__rnase_site_ext	11.0	0.0	0.0
39	p0	1.0	0.0	0.0
39	protein1	152.0	12.0	1.75
39	protein2	126.0	11.0	1.181818
39	protein3	110.0	11.0	2.909091
39	rnapol	0.0	0.0	0.0
40	__protein1_rbs	11.0	0.0	0.0
40	__protein2_rbs	8.0	0.0	0.0
40	__protein3_rbs	9.0	0.0	0.0
40	__ribosome	39.0	0.0	0.0
40	__rnase_site_ext	11.0	0.0	0.0
40	p0	1.0	0.0	0.0
40	protein1	161.0	12.0	1.25
40	protein2	128.0	12.0	1.5
40	protein3	118.0	11.0	2.545455
40	rnapol	0.0	0.0	0.0
41	__protein1_rbs	8.0	0.0	0.0
41	__protein2_rbs	11.0	0.0	0.0
41	__protein3_rbs	9.0	0.0	0.0
41	__ribosome	38.0	0.0	0.0
41	__rnase_site_ext	9.0	0.0	0.0
41	p0	1.0	0.0	0.0
41	protein1	166.0	12.0	1.5
41	protein2	130.0	13.0	1.538462
41	protein3	127.0	11.0	2.181818
41	rnapol	0.0	0.0	0.0
42	__protein1_rbs	9.0	0.0	0.0
42	__protein2_rbs	12.0	0.0	0.0
42	__protein3_rbs	7.0	0.0	0.0
42	__ribosome	40.0	0.0	0.0
42	__rnase_site_ext	11.0	0.0	0.0
42	p0	1.0	0.0	0.0
42	protein1	172.0	12.0	1.5
42	protein2	135.0	13.0	1.461538
42	protein3	133.0	10.0	2.3
42	rnapol	0.0	0.0	0.0
43	__protein1_rbs	6.0	0.0	0.0
43	__protein2_rbs	9.0	0.0	0.0
43	__protein3_rbs	9.0	0.0	0.0
43	__ribosome	37.0	0.0	0.0
43	__rnase_site_ext	9.0	0.0	0.0
43	p0	1.0	0.0	0.0
43	protein1	176.0	12.0	1.75
43	protein2	138.0	13.0	1.615385
43	protein3	140.0	11.0	1.909091
43	rnapol	0.0	0.0	0.0
44	__protein1_rbs	7.0	0.0	0.0
44	__protein2_rbs	7.0	0.0	0.0
44	__protein3_rbs	8.0	0.0	0.0
44	__ribosome	30.0	0.0	0.0
44	__rnase_site_ext	9.0	0.0	0.0
44	p0	1.0	0.0	0.0
44	protein1	181.0	11.0	1.909091
44	protein2	145.0	13.0	1.692308
44	protein3	142.0	12.0	2.25
44	rnapol	0.0	0.0	0.0
45	__protein1_rbs	8.0	0.0	0.0
45	__protein2_rbs	7.0	0.0	0.0
45	__protein3_rbs	8.0	0.0	0.0
45	__ribosome	32.0	0.0	0.0
45	__rnase_site_ext	9.0	0.0	0.0
45	p0	1.0	0.0	0.0
45	protein1	189.0	10.0	1.6
45	protein2	150.0	12.0	2.166667
45	protein3	149.0	13.0	2.0
45	rnapol	0.0	0.0	0.0
46	__protein1_rbs	5.0	0.0	0.0
46	__protein2_rbs	10.0	0.0	0.0
46	__protein3_rbs	11.0	0.0	0.0
46	__ribosome	30.0	0.0	0.0
46	__rnase_site_ext	6.0	0.0	0.0
46	p0	0.0	0.0	0.0
46	protein1	194.0	10.0	1.7
46	protein2	153.0	12.0	2.166667
46	protein3	153.0	14.0	1.928571
46	rnapol	0.0	0.0	0.0
47	__protein1_rbs	7.0	0.0	0.0
47	__protein2_rbs	8.0	0.0	0.0
47	__protein3_rbs	11.0	0.0	0.0
47	__ribosome	25.0	0.0	0.0
47	__rnase_site_ext	8.0	0.0	0.0
47	p0	1.0	0.0	0.0
47	protein1	197.0	12.0	1.916667
47	protein2	158.0	12.0	2.25
47	protein3	161.0	14.0	1.785714
47	rnapol	0.0	0.0	0.0
48	__protein1_rbs	8.0	0.0	0.0
48	__protein2_rbs	8.0	0.0	0.0
48	__protein3_rbs	11.0	0.0	0.0
48	__ribosome	24.0	0.0	0.0
48	__rnase_site_ext	9.0	0.0	0.0
48	p0	1.0	0.0	0.0
48	protein1	203.0	12.0	1.833333
48	protein2	163.0	12.0	2.416667
48	protein3	165.0	14.0	1.785714
48	rnapol	0.0	0.0	0.0
49	__protein1_rbs	10.0	0.0	0.0
49	__protein2_rbs	9.0	0.0	0.0
49	__protein3_rbs	11.0	0.0	0.0
49	__ribosome	32.0	0.0	0.0
49	__rnase_site_ext	10.0	0.0	0.0
49	p0	0.0	0.0	0.0
49	protein1	210.0	12.0	1.583333
49	protein2	173.0	12.0	2.0
49	protein3	172.0	14.0	1.785714
49	rnapol	0.0	0.0	0.0
50	__protein1_rbs	10.0	0.0	0.0
50	__protein2_rbs	9.0	0.0	0.0
50	__protein3_rbs	9.0	0.0	0.0
50	__ribosome	32.0	0.0	0.0
50	__rnase_site_ext	10.0	0.0	0.0
50	p0	1.0	0.0	0.0
50	protein1	217.0	12.0	1.5
50	protein2	178.0	13.0	1.7692310000000002
50	protein3	177.0	13.0	2.076923
50	rnapol	0.0	0.0	0.0
51	__protein1_rbs	10.0	0.0	0.0
51	__protein2_rbs	7.0	0.0	0.0
51	__protein3_rbs	9.0	0.0	0.0
51	__ribosome	23.0	0.0	0.0
51	__rnase_site_ext	11.0	0.0	0.0
51	p0	1.0	0.0	0.0
51	protein1	223.0	12.0	1.5
51	protein2	182.0	12.0	2.25
51	protein3	181.0	13.0	2.461538
51	rnapol	0.0	0.0	0.0
52	__protein1_rbs	10.0	0.0	0.0
52	__protein2_rbs	9.0	0.0	0.0
52	__protein3_rbs	11.0	0.0	0.0
52	__ribosome	29.0	0.0	0.0
52	__rnase_site_ext	11.0	0.0	0.0
52	p0	1.0	0.0	0.0
52	protein1	228.0	12.0	1.416667
52	protein2	189.0	13.0	2.076923
52	protein3	188.0	13.0	2.076923
52	rnapol	0.0	0.0	0.0
53	__protein1_rbs	9.0	0.0	0.0
53	__protein2_rbs	10.0	0.0	0.0
53	__protein3_rbs	8.0	0.0	0.0
53	__ribosome	28.0	0.0	0.0
53	__rnase_site_ext	11.0	0.0	0.0
53	p0	1.0	0.0	0.0
53	protein1	236.0	12.0	1.25
53	protein2	196.0	13.0	2.0
53	protein3	193.0	13.0	2.384615
53	rnapol	0.0	0.0	0.0
54	__protein1_rbs	9.0	0.0	0.0
54	__protein2_rbs	11.0	0.0	0.0
54	__protein3_rbs	10.0	0.0	0.0
54	__ribosome	24.0	0.0	0.0
54	__rnase_site_ext	11.0	0.0	0.0
54	p0	1.0	0.0	0.0
54	protein1	240.0	12.0	1.416667
54	protein2	198.0	14.0	2.071429
54	protein3	201.0	13.0	2.307692
54	rnapol	0.0	0.0	0.0
55	__protein1_rbs	10.0	0.0	0.0
55	__protein2_rbs	6.0	0.0	0.0
55	__protein3_rbs	11.0	0.0	0.0
55	__ribosome	25.0	0.0	0.0
55	__rnase_site_ext	10.0	0.0	0.0
55	p0	1.0	0.0	0.0
55	protein1	245.0	12.0	1.5
55	protein2	207.0	13.0	2.153846
55	protein3	208.0	14.0	2.071429
55	rnapol	0.0	0.0	0.0
56	__protein1_rbs	8.0	0.0	0.0
56	__protein2_rbs	11.0	0.0	0.0
56	__protein3_rbs	11.0	0.0	0.0
56	__ribosome	24.0	0.0	0.0
56	__rnase_site_ext	8.0	0.0	0.0
56	p0	1.0	0.0	0.0
56	protein1	249.0	12.0	1.666667
56	protein2	213.0	13.0	2.0
56	protein3	214.0	15.0	2.0
56	rnapol	0.0	0.0	0.0
57	__protein1_rbs	11.0	0.0	0.0
57	__protein2_rbs	7.0	0.0	0.0
57	__protein3_rbs	11.0	0.0	0.0
57	__ribosome	22.0	0.0	0.0
57	__rnase_site_ext	11.0	0.0	0.0
57	p0	1.0	0.0	0.0
57	protein1	256.0	13.0	1.461538
57	protein2	221.0	12.0	2.166667
57	protein3	219.0	15.0	2.2
57	rnapol	0.0	0.0	0.0
58	__protein1_rbs	11.0	0.0	0.0
58	__protein2_rbs	10.0	0.0	0.0
58	__protein3_rbs	11.0	0.0	0.0
58	__ribosome	27.0	0.0	0.0
58	__rnase_site_ext	12.0	0.0	0.0
58	p0	1.0	0.0	0.0
58	protein1	262.0	13.0	1.384615
58	protein2	225.0	12.0	2.166667
58	protein3	228.0	14.0	2.071429
58	rnapol	0.0	0.0	0.0
59	__protein1_rbs	12.0	0.0	0.0
59	__protein2_rbs	11.0	0.0	0.0
59	__protein3_rbs	11.0	0.0	0.0
59	__ribosome	31.0	0.0	0.0
59	__rnase_site_ext	14.0	0.0	0.0
59	p0	1.0	0.0	0.0
59	protein1	268.0	15.0	1.133333
59	protein2	231.0	12.0	2.0
59	protein3	233.0	14.0	2.0
59	rnapol	0.0	0.0	0.0
60	__protein1_rbs	11.0	0.0	0.0
60	__protein2_rbs	6.0	0.0	0.0
60	__protein3_rbs	10.0	0.0	0.0
60	__ribosome	24.0	0.0	0.0
60	__rnase_site_ext	11.0	0.0	0.0
60	p0	0.0	0.0	0.0
60	protein1	272.0	15.0	1.333333
60	protein2	237.0	13.0	2.076923
60	protein3	239.0	14.0	2.071429
60	rnapol	0.0	0.0	0.0
61	__protein1_rbs	8.0	0.0	0.0
61	__protein2_rbs	8.0	0.0	0.0
61	__protein3_rbs	12.0	0.0	0.0
61	__ribosome	27.0	0.0	0.0
61	__rnase_site_ext	9.0	0.0	0.0
61	p0	1.0	0.0	0.0
61	protein1	279.0	16.0	1.5
61	protein2	243.0	13.0	1.923077
61	protein3	249.0	14.0	1.714286
61	rnapol	0.0	0.0	0.0
62	__protein1_rbs	12.0	0.0	0.0
62	__protein2_rbs	12.0	0.0	0.0
62	__protein3_rbs	12.0	0.0	0.0
62	__ribosome	28.0	0.0	0.0
62	__rnase_site_ext	13.0	0.0	0.0
62	p0	1.0	0.0	0.0
62	protein1	282.0	16.0	1.625
62	protein2	252.0	14.0	1.642857
62	protein3	255.0	14.0	1.642857
62	rnapol	0.0	0.0	0.0
63	__protein1_rbs	13.0	0.0	0.0
63	__protein2_rbs	12.0	0.0	0.0
63	__protein3_rbs	10.0	0.0	0.0
63	__ribosome	27.0	0.0	0.0
63	__rnase_site_ext	14.0	0.0	0.0
63	p0	1.0	0.0	0.0
63	protein1	291.0	16.0	1.4375
63	protein2	254.0	15.0	1.8
63	protein3	259.0	13.0	1.7692310000000002
63	rnapol	0.0	0.0	0.0
64	__protein1_rbs	13.0	0.0	0.0
64	__protein2_rbs	11.0	0.0	0.0
64	__protein3_rbs	11.0	0.0	0.0
64	__ribosome	29.0	0.0	0.0
64	__rnase_site_ext	14.0	0.0	0.0
64	p0	1.0	0.0	0.0
64	protein1	299.0	16.0	1.375
64	protein2	261.0	16.0	1.75
64	protein3	266.0	14.0	1.5
64	rnapol	0.0	0.0	0.0
65	__protein1_rbs	9.0	0.0	0.0
65	__protein2_rbs	12.0	0.0	0.0
65	__protein3_rbs	12.0	0.0	0.0
65	__ribosome	33.0	0.0	0.0
65	__rnase_site_ext	11.0	0.0	0.0
65	p0	1.0	0.0	0.0
65	protein1	308.0	16.0	1.25
65	protein2	268.0	16.0	1.625
65	protein3	273.0	13.0	1.615385
65	rnapol	0.0	0.0	0.0
66	__protein1_rbs	11.0	0.0	0.0
66	__protein2_rbs	13.0	0.0	0.0
66	__protein3_rbs	9.0	0.0	0.0
66	__ribosome	28.0	0.0	0.0
66	__rnase_site_ext	13.0	0.0	0.0
66	p0	1.0	0.0	0.0
66	protein1	313.0	16.0	1.5
66	protein2	275.0	16.0	1.375
66	protein3	276.0	13.0	2.0
66	rnapol	0.0	0.0	0.0
67	__protein1_rbs	15.0	0.0	0.0
67	__protein2_rbs	13.0	0.0	0.0
67	__protein3_rbs	12.0	0.0	0.0
67	__ribosome	25.0	0.0	0.0
67	__rnase_site_ext	16.0	0.0	0.0
67	p0	0.0	0.0	0.0
67	protein1	319.0	16.0	1.375
67	protein2	279.0	16.0	1.5
67	protein3	279.0	15.0	1.933333
67	rnapol	0.0	0.0	0.0
68	__protein1_rbs	12.0	0.0	0.0
68	__protein2_rbs	14.0	0.0	0.0
68	__protein3_rbs	10.0	0.0	0.0
68	__ribosome	21.0	0.0	0.0
68	__rnase_site_ext	14.0	0.0	0.0
68	p0	1.0	0.0	0.0
68	protein1	325.0	17.0	1.529412
68	protein2	286.0	16.0	1.4375
68	protein3	285.0	15.0	2.0
68	rnapol	0.0	0.0	0.0
69	__protein1_rbs	12.0	0.0	0.0
69	__protein2_rbs	12.0	0.0	0.0
69	__protein3_rbs	13.0	0.0	0.0
69	__ribosome	25.0	0.0	0.0
69	__rnase_site_ext	14.0	0.0	0.0
69	p0	1.0	0.0	0.0
