time	species	transcript
1	proteinX	0.3
1	proteinZ	0.5
1	proteinY	0.2
2	proteinX	0.6
2	proteinZ	1.0
2	proteinY	0.4
3	proteinX	0.8999999999999999
3	proteinZ	1.5
3	proteinY	0.6000000000000001
4	proteinX	1.2
4	proteinZ	2.0
4	proteinY	0.8
5	proteinX	1.5
5	proteinZ	2.5
5	proteinY	1.0
6	proteinX	1.7999999999999998
6	proteinZ	3.0
6	proteinY	1.2000000000000002
7	proteinX	2.1
7	proteinZ	3.5
7	proteinY	1.4000000000000001
8	proteinX	2.4
8	proteinZ	4.0
8	proteinY	1.6
9	proteinX	2.6999999999999997
9	proteinZ	4.5
9	proteinY	1.8
10	proteinX	3.0
10	proteinZ	5.0
10	proteinY	2.0
11	proteinX	3.3
11	proteinZ	5.5
11	proteinY	2.2
12	proteinX	3.5999999999999996
12	proteinZ	6.0
12	proteinY	2.4000000000000004
13	proteinX	3.9
13	proteinZ	6.5
13	proteinY	2.6
14	proteinX	4.2
14	proteinZ	7.0
14	proteinY	2.8000000000000003
15	proteinX	4.5
15	proteinZ	7.5
15	proteinY	3.0
16	proteinX	4.8
16	proteinZ	8.0
16	proteinY	3.2
17	proteinX	5.1
17	proteinZ	8.5
17	proteinY	3.4000000000000004
18	proteinX	5.3999999999999995
18	proteinZ	9.0
18	proteinY	3.6
19	proteinX	5.7
19	proteinZ	9.5
19	proteinY	3.8000000000000003
20	proteinX	6.0
20	proteinZ	10.0
20	proteinY	4.0
21	proteinX	6.3
21	proteinZ	10.5
21	proteinY	4.2
22	proteinX	6.6
22	proteinZ	11.0
22	proteinY	4.4
23	proteinX	6.8999999999999995
23	proteinZ	11.5
23	proteinY	4.6000000000000005
24	proteinX	7.199999999999999
24	proteinZ	12.0
24	proteinY	4.800000000000001
25	proteinX	7.5
25	proteinZ	12.5
25	proteinY	5.0
26	proteinX	7.8
26	proteinZ	13.0
26	proteinY	5.2
27	proteinX	8.1
27	proteinZ	13.5
27	proteinY	5.4
28	proteinX	8.4
28	proteinZ	14.0
28	proteinY	5.6000000000000005
29	proteinX	8.7
29	proteinZ	14.5
29	proteinY	5.800000000000001
30	proteinX	9.0
30	proteinZ	15.0
30	proteinY	6.0
31	proteinX	9.299999999999999
31	proteinZ	15.5
31	proteinY	6.2
32	proteinX	9.6
32	proteinZ	16.0
32	proteinY	6.4
33	proteinX	9.9
33	proteinZ	16.5
33	proteinY	6.6000000000000005
34	proteinX	10.2
34	proteinZ	17.0
34	proteinY	6.800000000000001
35	proteinX	10.5
35	proteinZ	17.5
35	proteinY	7.0
36	proteinX	10.799999999999999
36	proteinZ	18.0
36	proteinY	7.2
37	proteinX	11.1
37	proteinZ	18.5
37	proteinY	7.4
38	proteinX	11.4
38	proteinZ	19.0
38	proteinY	7.6000000000000005
39	proteinX	11.7
39	proteinZ	19.5
39	proteinY	7.800000000000001
40	proteinX	12.0
40	proteinZ	20.0
40	proteinY	8.0
41	proteinX	12.299999999999999
41	proteinZ	20.5
41	proteinY	8.200000000000001
42	proteinX	12.6
42	proteinZ	21.0
42	proteinY	8.4
43	proteinX	12.9
43	proteinZ	21.5
43	proteinY	8.6
44	proteinX	13.2
44	proteinZ	22.0
44	proteinY	8.8
45	proteinX	13.5
45	proteinZ	22.5
45	proteinY	9.0
46	proteinX	13.799999999999999
46	proteinZ	23.0
46	proteinY	9.200000000000001
47	proteinX	14.1
