time	species	transcript
1	protein1	0.095
1	protein2	0.14
1	protein3	0.07
2	protein1	0.19
2	protein2	0.28
2	protein3	0.14
3	protein1	0.28500000000000003
3	protein2	0.42000000000000004
3	protein3	0.21000000000000002
4	protein1	0.38
4	protein2	0.56
4	protein3	0.28
5	protein1	0.475
5	protein2	0.7000000000000001
5	protein3	0.35000000000000003
6	protein1	0.5700000000000001
6	protein2	0.8400000000000001
6	protein3	0.42000000000000004
7	protein1	0.665
7	protein2	0.9800000000000001
7	protein3	0.49000000000000005
8	protein1	0.76
8	protein2	1.12
8	protein3	0.56
9	protein1	0.855
9	protein2	1.2600000000000002
9	protein3	0.6300000000000001
10	protein1	0.95
10	protein2	1.4000000000000001
10	protein3	0.7000000000000001
11	protein1	1.045
11	protein2	1.54
11	protein3	0.77
12	protein1	1.1400000000000001
12	protein2	1.6800000000000002
12	protein3	0.8400000000000001
13	protein1	1.235
13	protein2	1.8200000000000003
13	protein3	0.9100000000000001
14	protein1	1.33
14	protein2	1.9600000000000002
14	protein3	0.9800000000000001
15	protein1	1.425
15	protein2	2.1
15	protein3	1.05
16	protein1	1.52
16	protein2	2.24
16	protein3	1.12
17	protein1	1.615
17	protein2	2.3800000000000003
17	protein3	1.1900000000000002
18	protein1	1.71
18	protein2	2.5200000000000005
18	protein3	1.2600000000000002
19	protein1	1.805
19	protein2	2.66
19	protein3	1.33
20	protein1	1.9
20	protein2	2.8000000000000003
20	protein3	1.4000000000000001
21	protein1	1.995
21	protein2	2.9400000000000004
21	protein3	1.4700000000000002
22	protein1	2.09
22	protein2	3.08
22	protein3	1.54
23	protein1	2.185
23	protein2	3.22
23	protein3	1.61
24	protein1	2.2800000000000002
24	protein2	3.3600000000000003
24	protein3	1.6800000000000002
25	protein1	2.375
25	protein2	3.5000000000000004
25	protein3	1.7500000000000002
26	protein1	2.47
26	protein2	3.6400000000000006
26	protein3	1.8200000000000003
27	protein1	2.565
27	protein2	3.7800000000000002
27	protein3	1.8900000000000001
28	protein1	2.66
28	protein2	3.9200000000000004
28	protein3	1.9600000000000002
29	protein1	2.755
29	protein2	4.0600000000000005
29	protein3	2.0300000000000002
30	protein1	2.85
30	protein2	4.2
30	protein3	2.1
31	protein1	2.945
31	protein2	4.340000000000001
31	protein3	2.1700000000000004
32	protein1	3.04
32	protein2	4.48
32	protein3	2.24
33	protein1	3.1350000000000002
33	protein2	4.62
33	protein3	2.31
34	protein1	3.23
34	protein2	4.760000000000001
34	protein3	2.3800000000000003
35	protein1	3.325
35	protein2	4.9
35	protein3	2.45
36	protein1	3.42
36	protein2	5.040000000000001
36	protein3	2.5200000000000005
37	protein1	3.515
37	protein2	5.180000000000001
37	protein3	2.5900000000000003
38	protein1	3.61
38	protein2	5.32
38	protein3	2.66
39	protein1	3.705
39	protein2	5.460000000000001
39	protein3	2.7300000000000004
40	protein1	3.8
40	protein2	5.6000000000000005
40	protein3	2.8000000000000003
41	protein1	3.895
41	protein2	5.74
41	protein3	2.87
42	protein1	3.99
42	protein2	5.880000000000001
42	protein3	2.9400000000000004
43	protein1	4.085
43	protein2	6.0200000000000005
43	protein3	3.0100000000000002
44	protein1	4.18
44	protein2	6.16
44	protein3	3.08
45	protein1	4.275
45	protein2	6.300000000000001
45	protein3	3.1500000000000004
46	protein1	4.37
46	protein2	6.44
46	protein3	3.22
47	protein1	4.465
47	protein2	6.580000000000001
47	protein3	3.2900000000000005
48	protein1	4.5600000000000005
48	protein2	6.720000000000001
48	protein3	3.3600000000000003
49	protein1	4.655
49	protein2	6.86
49	protein3	3.43
50	protein1	4.75
50	protein2	7.000000000000001
50	protein3	3.5000000000000004
51	protein1	4.845
51	protein2	7.140000000000001
51	protein3	3.5700000000000003
52	protein1	4.94
52	protein2	7.280000000000001
52	protein3	3.6400000000000006
53	protein1	5.035
53	protein2	7.420000000000001
53	protein3	3.7100000000000004
54	protein1	5.13
54	protein2	7.5600000000000005
54	protein3	3.7800000000000002
55	protein1	5.225
55	protein2	7.700000000000001
55	protein3	3.8500000000000005
56	protein1	5.32
56	protein2	7.840000000000001
56	protein3	3.9200000000000004
57	protein1	5.415
57	protein2	7.98
57	protein3	3.99
58	protein1	5.51
58	protein2	8.120000000000001
58	protein3	4.0600000000000005
59	protein1	5.605
59	protein2	8.260000000000002
59	protein3	4.130000000000001
60	protein1	5.7
60	protein2	8.4
60	protein3	4.2
61	protein1	5.795
61	protein2	8.540000000000001
61	protein3	4.2700000000000005
62	protein1	5.89
62	protein2	8.680000000000001
62	protein3	4.340000000000001
63	protein1	5.985
63	protein2	8.82
63	protein3	4.41
64	protein1	6.08
64	protein2	8.96
64	protein3	4.48
65	protein1	6.175
65	protein2	9.100000000000001
65	protein3	4.550000000000001
66	protein1	6.2700000000000005
66	protein2	9.24
66	protein3	4.62
