time	species	protein	transcript	ribo_density
0.0	__proteinX_rbs	0.0	0.0	0.0
0.0	__proteinY_rbs	0.0	0.0	0.0
0.0	__proteinZ_rbs	0.0	0.0	0.0
0.0	__ribosome	100.0	0.0	0.0
0.0	__rnase_site	0.0	0.0	0.0
0.0	__rnase_site_ext	0.0	0.0	0.0
0.0	p1	1.0	0.0	0.0
0.0	p3	1.0	0.0	0.0
0.0	rnapol	4.0	0.0	0.0
1.00136	__proteinX_rbs	0.0	0.0	0.0
1.00136	__proteinY_rbs	0.0	0.0	0.0
1.00136	__proteinZ_rbs	0.0	0.0	0.0
1.00136	__ribosome	98.0	0.0	0.0
1.00136	__rnase_site	0.0	0.0	0.0
1.00136	__rnase_site_ext	1.0	0.0	0.0
1.00136	p1	0.0	0.0	0.0
1.00136	p3	1.0	0.0	0.0
1.00136	proteinX	0.0	2.0	1.0
1.00136	rnapol	0.0	0.0	0.0
2.0037	__proteinX_rbs	2.0	0.0	0.0
2.0037	__proteinY_rbs	0.0	0.0	0.0
2.0037	__proteinZ_rbs	0.0	0.0	0.0
2.0037	__ribosome	96.0	0.0	0.0
2.0037	__rnase_site	0.0	0.0	0.0
2.0037	__rnase_site_ext	2.0	0.0	0.0
2.0037	p1	1.0	0.0	0.0
2.0037	p3	1.0	0.0	0.0
2.0037	proteinX	0.0	4.0	1.0
2.0037	rnapol	0.0	0.0	0.0
3.000485	__proteinX_rbs	1.0	0.0	0.0
3.000485	__proteinY_rbs	0.0	0.0	0.0
3.000485	__proteinZ_rbs	0.0	0.0	0.0
3.000485	__ribosome	92.0	0.0	0.0
3.000485	__rnase_site	0.0	0.0	0.0
3.000485	__rnase_site_ext	3.0	0.0	0.0
3.000485	p1	1.0	0.0	0.0
3.000485	p3	1.0	0.0	0.0
3.000485	proteinX	0.0	4.0	2.0
3.000485	rnapol	0.0	0.0	0.0
4.001568	__proteinX_rbs	2.0	0.0	0.0
4.001568	__proteinY_rbs	1.0	0.0	0.0
