Iteration	Sum_of_Squares	Accepted
1	21448.275555555563	yes
2	27486.9288888889	no
3	24900.391111111116	no
4	29919.24444444443	no
5	21703.45333333333	no
6	22450.23555555557	yes
7	19042.271111111117	yes
8	22760.884444444448	no
9	56216.4088888889	no
10	98014.05333333329	no
11	23296.9288888889	no
12	22159.791111111124	no
13	24118.164444444454	no
14	27421.417777777773	no
15	22911.284444444445	no
16	18925.0	yes
17	27294.844444444443	no
18	24653.30222222224	no
19	26842.30666666668	no
20	24195.617777777778	no
21	17879.0088888889	yes
22	18316.87555555556	no
23	28572.69333333333	no
24	322424.8666666667	no
25	18741.43555555556	no
26	19987.64	yes
27	22581.71111111111	no
28	10996.306666666671	yes
29	19762.431111111116	no
30	31248.644444444442	no
31	22372.560000000005	no
32	37473.89333333334	no
33	21017.075555555555	no
34	23998.81333333333	no
35	19198.44000000001	no
36	114064.03111111111	no
37	25363.866666666676	no
38	17709.164444444446	no
39	16052.43555555556	no
40	18966.106666666667	no
41	118556.5688888889	no
42	18275.92444444444	no
43	18248.364444444447	no
44	30419.81333333333	no
45	17281.937777777785	no
46	26711.01777777777	no
47	30552.924444444434	no
48	23654.324444444443	no
49	17670.08444444444	no
50	367748.94222222234	no
51	17150.244444444455	no
52	22427.995555555557	no
53	24932.67555555555	no
54	55167.48000000001	no
55	21387.60888888889	no
56	20946.711111111123	no
57	19448.24888888889	no
58	28234.915555555566	no
59	24286.426666666666	no
60	25978.791111111113	no
61	20283.04444444445	no
62	12701.182222222227	no
63	24365.435555555552	no
64	23777.671111111107	no
65	83869.84444444448	no
66	24319.742222222223	no
67	28589.057777777776	no
68	21387.751111111116	no
69	14750.488888888889	yes
70	19493.151111111118	no
71	17131.253333333334	no
72	156796.03999999998	no
73	19064.51555555556	no
74	16501.493333333332	no
75	23084.73777777778	no
76	20438.626666666678	no
77	33338.39111111111	no
78	23250.506666666675	no
79	112124.64888888889	no
80	20437.315555555542	no
81	18283.28444444445	no
82	23006.133333333342	no
83	30394.533333333333	no
84	12573.44000000001	yes
85	352948.7955555555	no
86	17901.182222222225	no
87	16129.586666666672	no
88	21016.54222222222	no
89	48550.75555555556	no
90	40932.10222222223	no
91	12433.008888888891	yes
92	50557.12000000002	no
93	36407.28444444445	no
94	67599.57777777777	no
95	19765.817777777786	no
96	359449.2933333334	no
97	26103.906666666662	no
98	21493.039999999997	no
99	24511.737777777777	no
100	18869.18222222222	no
101	30915.462222222224	no
102	15676.928888888891	no
103	419472.2533333334	no
104	19245.01333333334	no
105	39601.67111111112	no
106	26231.337777777797	no
107	27831.880000000005	no
108	20218.89333333334	no
109	19937.800000000003	no
110	23465.555555555555	no
111	18435.77333333333	no
112	25851.959999999992	no
113	19134.217777777787	no
114	18612.359999999997	no
115	20082.217777777787	no
116	24938.231111111112	no
117	103499.07111111112	no
118	289705.47555555555	no
119	19390.72	no
120	24704.479999999996	no
121	24703.168888888882	no
122	81555.20444444448	no
123	19598.693333333336	no
124	18471.328888888886	no
125	20345.315555555557	no
126	17606.01333333333	no
