Iteration	Sum_of_Squares	Accepted
1	104006.80444444441	yes
2	100762.77777777778	yes
3	104630.75999999998	no
4	89540.44000000003	yes
5	85480.05777777778	yes
6	100662.33777777778	no
7	91849.58222222225	no
8	59229.62666666668	yes
9	48793.67111111109	yes
10	47795.79111111112	yes
11	41733.41333333333	yes
12	36643.33955555556	yes
13	49631.573333333334	no
14	37668.93777777778	no
15	38333.3928888889	no
16	18767.573333333337	yes
17	29580.566222222213	no
18	22495.09777777778	no
19	20522.03999999999	no
20	17805.53333333332	yes
21	20909.302222222228	no
22	25534.039999999997	no
23	16618.51111111111	yes
24	30707.773333333324	no
25	62366.98666666668	no
26	30213.226666666662	no
27	27389.04	no
28	16840.106666666674	no
29	23094.119999999995	no
30	22147.773333333327	no
31	26188.93777777777	no
32	23523.355555555554	no
33	30500.093333333334	no
34	34716.484444444446	no
35	23235.106666666667	no
36	26569.168888888904	no
37	27370.823999999997	no
38	23831.524444444432	no
39	17962.64177777778	yes
40	20246.239999999998	no
41	17056.280000000002	yes
42	23881.746666666666	no
43	36374.533333333304	no
44	33929.10666666665	no
45	22332.07555555555	no
46	19965.702222222226	no
47	17844.35111111112	no
48	22995.257777777784	no
49	40607.01777777777	no
50	23079.69333333332	no
51	19545.975111111104	no
52	30945.800000000003	no
53	16637.268444444453	yes
54	19330.991111111107	no
55	27779.9733333333	no
56	26942.54666666666	no
57	39826.23555555556	no
58	28419.880000000005	no
59	41366.97333333334	no
60	26087.93777777777	no
61	17742.591111111105	no
62	54617.346666666665	no
63	28233.52444444444	no
64	20030.91555555555	no
65	16251.920000000002	yes
66	26673.96	no
67	19917.293333333335	no
68	19911.89066666666	no
69	25538.384	no
70	45309.57777777777	no
71	18300.764444444445	no
72	27570.38222222223	no
73	23041.555555555555	no
74	22447.99111111111	no
75	26152.408888888873	no
76	25273.995555555553	no
77	24127.38666666667	no
78	25081.639999999992	no
79	20604.57333333333	no
80	21724.52888888888	no
81	31343.79999999999	no
82	27550.450666666657	no
83	17478.462222222217	yes
84	33336.33777777778	no
85	18670.106666666674	no
86	20715.960000000003	no
87	17134.324444444443	yes
88	19532.271111111113	no
89	19432.364444444447	yes
90	16149.83555555555	yes
91	19048.32622222222	no
92	19753.55555555556	no
93	23241.36177777778	no
94	14847.768888888888	yes
95	17763.115555555556	no
96	19446.85777777777	no
97	18026.302222222224	no
98	20157.72	no
99	17813.497777777775	no
100	18810.573333333337	no
101	28186.457777777774	no
102	19881.244444444445	no
103	17584.671111111114	no
104	18270.72444444444	no
105	19169.10222222221	no
106	20544.035555555565	no
107	42316.44444444443	no
108	17048.399999999998	no
109	16698.37066666667	no
110	19640.80888888889	no
111	21560.435555555563	no
112	17475.32888888889	no
113	15413.226666666666	no
114	22811.551111111115	no
115	16465.50666666667	no
116	22370.240000000005	no
117	19148.51555555555	no
118	21489.053333333344	no
119	16364.208888888894	yes
120	23015.94222222223	no
121	16794.111111111113	yes
122	25721.01333333333	no
123	20551.18222222223	no
124	25670.97511111111	no
125	16086.33777777777	yes
126	18816.195555555543	no
127	18714.093333333327	no
128	20716.87555555556	no
129	20674.542222222204	no
130	22993.853333333318	no
131	17841.453333333335	yes
132	21515.333333333336	no
133	19666.14666666668	no
134	14971.062222222228	yes
135	22030.937777777777	no
136	17612.004444444443	no
137	27371.96888888889	no
138	18989.904000000006	no
139	20736.577777777788	no
140	18191.72	no
141	18066.511111111115	no
142	18267.448888888888	no
143	17331.035555555554	no
144	16964.21777777778	no
145	20303.848888888886	no
146	19218.99288888889	no
147	28844.037333333334	no
148	25312.18666666667	no
149	19691.884444444448	no
150	24762.608888888888	no
151	14929.128888888892	yes
152	20905.639999999996	no
153	15653.568888888893	yes
154	17622.417777777773	no
155	19572.19555555556	no
156	11383.822222222225	yes
157	13804.120000000003	no
158	12423.551111111106	yes
159	17549.191111111115	no
160	20112.37333333334	no
161	20067.7288888889	no
162	21072.111111111113	no
163	19396.204444444444	no
164	19800.173333333332	no
165	17148.595555555556	no
166	28540.146666666667	no
167	17635.039999999997	no
168	19461.264000000003	no
169	18216.697777777776	no
170	18624.226666666666	no
171	24656.640000000007	no
172	20462.897777777776	no
173	30845.384000000002	no
174	21371.173333333347	no
175	12969.875555555554	yes
176	16383.288888888885	no
177	17353.17333333334	no
178	30051.737777777777	no
179	15972.960000000006	no
180	14348.622222222226	no
181	17523.351111111115	no
182	20597.18666666666	no
183	27887.337777777786	no
184	22246.831111111114	no
185	18207.804444444442	no
186	22437.564444444433	no
187	19012.368888888883	no
188	11573.653333333335	yes
189	19579.902222222227	no
190	17927.57333333334	no
191	17765.57333333334	no
192	15206.235555555553	no
193	21720.324444444457	no
194	19278.03733333334	no
195	16003.544	no
196	14424.524444444443	no
197	18757.43111111111	no
198	21308.097777777777	no
199	13425.004444444452	no
200	21086.784	no
201	14316.173333333321	no
202	17798.92444444445	no
203	21015.544	no
204	21594.093333333338	no
