time	species	protein	transcript	ribo_density
0.0	__proteinX_rbs	0.0	0.0	0.0
0.0	__proteinY_rbs	0.0	0.0	0.0
0.0	__proteinZ_rbs	0.0	0.0	0.0
0.0	__ribosome	100.0	0.0	0.0
0.0	__rnase_site	0.0	0.0	0.0
0.0	__rnase_site_ext	0.0	0.0	0.0
0.0	p1	1.0	0.0	0.0
0.0	p2	1.0	0.0	0.0
0.0	p3	1.0	0.0	0.0
0.0	rnapol	4.0	0.0	0.0
0.9999170000000001	__proteinX_rbs	0.0	0.0	0.0
0.9999170000000001	__proteinY_rbs	0.0	0.0	0.0
0.9999170000000001	__proteinZ_rbs	0.0	0.0	0.0
0.9999170000000001	__ribosome	98.0	0.0	0.0
0.9999170000000001	__rnase_site	0.0	0.0	0.0
0.9999170000000001	__rnase_site_ext	1.0	0.0	0.0
0.9999170000000001	p1	0.0	0.0	0.0
0.9999170000000001	p2	1.0	0.0	0.0
0.9999170000000001	p3	1.0	0.0	0.0
0.9999170000000001	proteinX	0.0	2.0	1.0
0.9999170000000001	rnapol	0.0	0.0	0.0
2.0050790000000003	__proteinX_rbs	2.0	0.0	0.0
2.0050790000000003	__proteinY_rbs	0.0	0.0	0.0
2.0050790000000003	__proteinZ_rbs	0.0	0.0	0.0
2.0050790000000003	__ribosome	96.0	0.0	0.0
2.0050790000000003	__rnase_site	0.0	0.0	0.0
2.0050790000000003	__rnase_site_ext	2.0	0.0	0.0
2.0050790000000003	p1	1.0	0.0	0.0
2.0050790000000003	p2	1.0	0.0	0.0
2.0050790000000003	p3	1.0	0.0	0.0
2.0050790000000003	proteinX	0.0	4.0	1.0
2.0050790000000003	rnapol	0.0	0.0	0.0
3.0012830000000004	__proteinX_rbs	4.0	0.0	0.0
3.0012830000000004	__proteinY_rbs	0.0	0.0	0.0
3.0012830000000004	__proteinZ_rbs	0.0	0.0	0.0
3.0012830000000004	__ribosome	94.0	0.0	0.0
3.0012830000000004	__rnase_site	0.0	0.0	0.0
