Iteration	Sum_of_Squares	Accepted
1	76517.33750000001	yes
2	46422.1375	yes
3	49517.4375	no
4	175468.93750000003	no
5	26917.437499999996	yes
6	38280.73750000001	no
7	38821.53749999999	no
8	34323.1375	no
9	51067.33749999999	no
10	57228.83750000001	no
11	18695.1375	yes
12	58434.8375	no
13	18625.8375	yes
14	38990.837499999994	no
15	30714.5375	no
16	35308.6375	no
17	64127.53750000002	no
18	24792.337499999998	no
19	21094.5375	no
20	29512.137499999997	no
21	34293.53749999999	no
22	76867.43749999997	no
23	21460.537500000002	no
24	52010.8875	no
25	23041.2375	no
26	39580.6375	no
27	24291.137500000004	no
28	75882.7375	no
29	27797.237499999992	no
30	38185.83749999999	no
31	24905.064999999995	no
32	51523.1375	no
33	27705.037500000002	no
34	22478.137499999997	no
35	19906.037500000006	no
36	28599.437499999996	no
37	22701.037500000002	no
38	63086.2375	no
39	45077.83750000001	no
40	28856.0375	no
41	29255.83750000001	no
42	23506.337499999994	no
43	37908.0375	no
44	31984.23750000001	no
45	31003.9375	no
46	30651.4375	no
47	48386.737499999996	no
48	28972.1375	no
49	36217.63749999998	no
50	32655.737500000003	no
51	22024.3375	no
52	22709.4375	no
53	24573.8375	no
54	62084.537500000006	no
55	23431.1375	no
56	29207.937499999993	no
57	47898.13750000001	no
58	46351.737499999996	no
59	36779.53750000001	no
60	41407.6375	no
61	39064.137500000004	no
62	33846.5375	no
63	34586.63749999999	no
64	23438.037500000002	no
65	29996.937500000004	no
66	18628.637499999997	yes
67	40634.2375	no
68	41603.9375	no
69	36485.3375	no
70	30808.9375	no
71	28356.237500000003	no
72	29943.837499999994	no
73	218263.3375	no
74	57805.13749999995	no
75	24078.737500000003	no
76	21953.237500000003	no
77	30249.6375	no
78	33651.137500000004	no
79	21890.9375	no
80	67920.23749999999	no
81	28741.137499999997	no
82	32885.765	no
83	90878.53749999998	no
84	58224.83750000001	no
85	39849.76499999999	no
86	29021.387499999997	no
87	25447.9375	no
88	31414.937499999996	no
89	23064.437500000007	no
90	18592.1375	yes
91	26932.33750000001	no
92	36423.73749999999	no
93	57442.9375	no
94	26759.237499999996	no
95	26782.837499999998	no
96	32673.837499999998	no
97	69371.73750000002	no
98	26505.8375	no
99	29698.437500000007	no
100	32400.937499999996	no
101	27262.737499999996	no
102	336899.9375000001	no
103	33866.43750000001	no
104	33996.1375	no
105	35889.93749999999	no
106	24237.637500000004	no
107	28366.537500000006	no
108	28871.737499999996	no
109	29391.9375	no
110	21163.937499999996	no
111	42202.037500000035	no
112	48184.637500000004	no
113	29561.4375	no
114	20238.137500000004	no
115	62406.237499999996	no
116	27317.8375	no
117	26228.065000000002	no
118	32380.837499999987	no
119	29847.237500000007	no
120	32750.1375	no
121	29457.037500000002	no
122	78829.6375	no
123	27906.337499999994	no
124	24897.8375	no
125	34998.137500000004	no
126	27680.4375	no
127	33107.2375	no
128	33402.43749999999	no
129	39042.33750000001	no
130	40686.837500000016	no
131	28204.4375	no
132	24176.337500000005	no
133	30712.0875	no
134	19699.9375	no
135	22386.8375	no
136	31551.337499999994	no
137	29320.437500000004	no
138	17976.6375	yes
139	19420.737500000007	no
140	20707.537500000002	no
141	41628.137500000004	no
142	31398.937499999993	no
143	60028.63750000001	no
144	20186.937500000004	no
145	22155.0375	no
146	20882.337499999987	no
147	27553.637500000004	no
148	22325.9375	no
149	40230.23750000001	no
150	297761.73750000005	no
151	28475.537500000002	no
152	36245.337499999994	no
153	29950.837500000016	no
154	43572.537500000006	no
155	41530.737499999996	no
156	21946.2375	no
157	22281.837499999994	no
158	45268.53749999999	no
159	33400.4375	no
160	42046.13750000001	no
161	185262.9649999999	no
162	22960.637499999997	no
163	38776.2375	no
164	42117.03749999998	no
165	25464.4375	no
166	39129.73749999999	no
167	29994.137499999997	no
168	23151.4375	no
169	60705.337499999994	no
170	21921.8375	no
171	32827.3375	no
172	25658.737499999996	no
173	29852.137500000004	no
174	25045.137499999997	no
175	20024.737499999996	no
176	28706.437500000004	no
177	33046.637500000004	no
178	50276.93750000001	no
179	55088.2375	no
180	31943.63749999999	no
181	27771.137500000008	no
182	33455.565	no
183	23536.937500000004	no
184	27814.437500000004	no
185	23066.837500000005	no
186	33896.537500000006	no
187	27284.237500000003	no
188	23754.837499999994	no
189	19500.8375	no
190	19314.037500000006	no
191	75122.03750000002	no
192	28853.937500000004	no
193	41857.68750000001	no
194	47707.86499999999	no
195	29405.037500000002	no
196	28208.237500000003	no
197	49387.83749999999	no
198	90116.03749999999	no
199	39344.43750000001	no
200	48589.9375	no
201	31021.26499999999	no
202	38927.4375	no
203	30693.237499999996	no
204	29620.3375	no
205	19239.037500000002	no
206	24091.937499999996	no
207	29483.037500000006	no
208	20636.837500000005	no
209	29581.237500000007	no
210	28945.7375	no
211	38684.537500000006	no
212	19778.7375	no
213	32193.237500000003	no
214	50902.03749999999	no
215	84525.8375	no
216	27484.237500000003	no
217	257026.13749999995	no
218	28899.837499999998	no
219	45945.737499999996	no
220	27431.4375	no
221	27478.1375	no
222	20418.9375	no
223	41277.93750000001	no
224	17570.037500000006	yes
225	23835.037500000002	no
226	21793.137499999997	no
227	20182.637499999993	no
228	66669.63750000001	no
229	27752.3375	no
230	24383.037500000006	no
231	27831.4375	no
232	57811.43750000002	no
233	36187.8375	no
234	221632.73750000002	no
235	50325.93749999999	no
236	68636.8375	no
237	45861.037500000006	no
