time	species	protein	transcript	ribo_density
9	protein2	1.0	4.0	3.25
9	protein3	0.0	1.0	0.0
9	r0	3.0	0.0	0.0
9	rnapol	0.0	0.0	0.0
10	__protein1_rbs	3.0	0.0	0.0
10	__protein2_rbs	2.0	0.0	0.0
10	__protein3_rbs	0.0	0.0	0.0
10	__ribosome	74.0	0.0	0.0
10	__rnase_site_ext	3.0	0.0	0.0
10	p0	1.0	0.0	0.0
10	protein1	20.0	3.0	2.333333
10	protein2	2.0	4.0	3.75
10	protein3	0.0	3.0	1.333333
10	r0	3.0	0.0	0.0
10	rnapol	0.0	0.0	0.0
11	__protein1_rbs	1.0	0.0	0.0
11	__protein2_rbs	1.0	0.0	0.0
11	__protein3_rbs	3.0	0.0	0.0
11	__ribosome	74.0	0.0	0.0
11	__rnase_site_ext	3.0	0.0	0.0
11	p0	1.0	0.0	0.0
11	protein1	23.0	3.0	2.333333
11	protein2	7.0	4.0	3.25
11	protein3	0.0	4.0	1.5
11	r0	3.0	0.0	0.0
11	rnapol	0.0	0.0	0.0
12	__protein1_rbs	1.0	0.0	0.0
12	__protein2_rbs	2.0	0.0	0.0
12	__protein3_rbs	2.0	0.0	0.0
12	__ribosome	68.0	0.0	0.0
12	__rnase_site_ext	3.0	0.0	0.0
12	p0	1.0	0.0	0.0
12	protein1	25.0	4.0	2.25
12	protein2	10.0	4.0	3.5
12	protein3	0.0	4.0	2.25
12	r0	4.0	0.0	0.0
12	rnapol	0.0	0.0	0.0
13	__protein1_rbs	4.0	0.0	0.0
13	__protein2_rbs	2.0	0.0	0.0
13	__protein3_rbs	1.0	0.0	0.0
13	__ribosome	67.0	0.0	0.0
13	__rnase_site_ext	4.0	0.0	0.0
13	p0	1.0	0.0	0.0
13	protein1	27.0	4.0	2.0
13	protein2	14.0	3.0	4.0
13	protein3	0.0	4.0	3.25
13	r0	4.0	0.0	0.0
13	rnapol	2.0	0.0	0.0
14	__protein1_rbs	5.0	0.0	0.0
14	__protein2_rbs	1.0	0.0	0.0
14	__protein3_rbs	1.0	0.0	0.0
14	__ribosome	62.0	0.0	0.0
14	__rnase_site_ext	6.0	0.0	0.0
14	p0	1.0	0.0	0.0
14	protein1	30.0	5.0	1.8
14	protein2	15.0	3.0	4.3333330000000005
14	protein3	2.0	4.0	4.0
14	r0	6.0	0.0	0.0
14	rnapol	0.0	0.0	0.0
15	__protein1_rbs	3.0	0.0	0.0
15	__protein2_rbs	0.0	0.0	0.0
15	__protein3_rbs	2.0	0.0	0.0
15	__ribosome	60.0	0.0	0.0
15	__rnase_site_ext	6.0	0.0	0.0
15	p0	1.0	0.0	0.0
15	protein1	32.0	6.0	2.166667
15	protein2	20.0	3.0	4.0
15	protein3	6.0	4.0	3.75
15	r0	6.0	0.0	0.0
15	rnapol	1.0	0.0	0.0
16	__protein1_rbs	3.0	0.0	0.0
16	__protein2_rbs	4.0	0.0	0.0
16	__protein3_rbs	4.0	0.0	0.0
16	__ribosome	58.0	0.0	0.0
16	__rnase_site_ext	6.0	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	35.0	6.0	2.5
16	protein2	24.0	4.0	2.5
16	protein3	6.0	4.0	4.25
16	r0	6.0	0.0	0.0
16	rnapol	1.0	0.0	0.0
17	__protein1_rbs	2.0	0.0	0.0
17	__protein2_rbs	3.0	0.0	0.0
17	__protein3_rbs	2.0	0.0	0.0
17	__ribosome	54.0	0.0	0.0
17	__rnase_site_ext	5.0	0.0	0.0
17	p0	1.0	0.0	0.0
17	protein1	39.0	6.0	2.833333
17	protein2	25.0	5.0	2.4
17	protein3	10.0	4.0	4.25
17	r0	6.0	0.0	0.0
17	rnapol	1.0	0.0	0.0
18	__protein1_rbs	2.0	0.0	0.0
18	__protein2_rbs	3.0	0.0	0.0
18	__protein3_rbs	2.0	0.0	0.0
18	__ribosome	52.0	0.0	0.0
18	__rnase_site_ext	6.0	0.0	0.0
18	p0	1.0	0.0	0.0
18	protein1	44.0	5.0	3.4
18	protein2	27.0	6.0	2.333333
18	protein3	15.0	4.0	4.25
18	r0	6.0	0.0	0.0
18	rnapol	0.0	0.0	0.0
19	__protein1_rbs	3.0	0.0	0.0
19	__protein2_rbs	4.0	0.0	0.0
19	__protein3_rbs	4.0	0.0	0.0
19	__ribosome	52.0	0.0	0.0
19	__rnase_site_ext	5.0	0.0	0.0
19	p0	1.0	0.0	0.0
19	protein1	48.0	6.0	2.666667
19	protein2	31.0	6.0	2.833333
19	protein3	19.0	5.0	3.0
19	r0	6.0	0.0	0.0
19	rnapol	0.0	0.0	0.0
20	__protein1_rbs	3.0	0.0	0.0
20	__protein2_rbs	5.0	0.0	0.0
20	__protein3_rbs	3.0	0.0	0.0
20	__ribosome	53.0	0.0	0.0
20	__rnase_site_ext	5.0	0.0	0.0
20	p0	1.0	0.0	0.0
20	protein1	52.0	6.0	2.666667
20	protein2	34.0	6.0	2.666667
20	protein3	22.0	5.0	3.0
20	r0	6.0	0.0	0.0
20	rnapol	0.0	0.0	0.0
21	__protein1_rbs	6.0	0.0	0.0
21	__protein2_rbs	2.0	0.0	0.0
21	__protein3_rbs	4.0	0.0	0.0
21	__ribosome	52.0	0.0	0.0
21	__rnase_site_ext	6.0	0.0	0.0
21	p0	1.0	0.0	0.0
21	protein1	59.0	6.0	1.833333
21	protein2	36.0	6.0	3.166667
21	protein3	24.0	5.0	3.6
21	r0	6.0	0.0	0.0
21	rnapol	0.0	0.0	0.0
22	__protein1_rbs	2.0	0.0	0.0
22	__protein2_rbs	5.0	0.0	0.0
22	__protein3_rbs	3.0	0.0	0.0
22	__ribosome	50.0	0.0	0.0
22	__rnase_site_ext	6.0	0.0	0.0
22	p0	1.0	0.0	0.0
22	protein1	62.0	6.0	2.333333
22	protein2	40.0	7.0	2.571429
22	protein3	28.0	6.0	3.0
22	r0	6.0	0.0	0.0
22	rnapol	0.0	0.0	0.0
23	__protein1_rbs	2.0	0.0	0.0
23	__protein2_rbs	4.0	0.0	0.0
23	__protein3_rbs	4.0	0.0	0.0
23	__ribosome	49.0	0.0	0.0
23	__rnase_site_ext	6.0	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	65.0	6.0	2.833333
23	protein2	47.0	7.0	2.428571
23	protein3	33.0	6.0	2.833333
23	r0	6.0	0.0	0.0
23	rnapol	1.0	0.0	0.0
24	__protein1_rbs	4.0	0.0	0.0
24	__protein2_rbs	3.0	0.0	0.0
24	__protein3_rbs	4.0	0.0	0.0
24	__ribosome	44.0	0.0	0.0
24	__rnase_site_ext	6.0	0.0	0.0
24	p0	1.0	0.0	0.0
24	protein1	70.0	5.0	3.0
24	protein2	50.0	7.0	3.142857
24	protein3	36.0	6.0	3.166667
24	r0	6.0	0.0	0.0
24	rnapol	0.0	0.0	0.0
25	__protein1_rbs	5.0	0.0	0.0
25	__protein2_rbs	4.0	0.0	0.0
25	__protein3_rbs	6.0	0.0	0.0
25	__ribosome	42.0	0.0	0.0
25	__rnase_site_ext	6.0	0.0	0.0
25	p0	1.0	0.0	0.0
25	protein1	72.0	6.0	2.333333
25	protein2	52.0	7.0	3.857143
25	protein3	40.0	6.0	2.833333
25	r0	6.0	0.0	0.0
25	rnapol	1.0	0.0	0.0
26	__protein1_rbs	2.0	0.0	0.0
26	__protein2_rbs	4.0	0.0	0.0
26	__protein3_rbs	6.0	0.0	0.0
26	__ribosome	45.0	0.0	0.0
26	__rnase_site_ext	8.0	0.0	0.0
26	p0	1.0	0.0	0.0
26	protein1	79.0	6.0	2.166667
26	protein2	57.0	7.0	3.714286
26	protein3	43.0	7.0	2.285714
26	r0	8.0	0.0	0.0
26	rnapol	0.0	0.0	0.0
27	__protein1_rbs	6.0	0.0	0.0
27	__protein2_rbs	4.0	0.0	0.0
27	__protein3_rbs	5.0	0.0	0.0
27	__ribosome	51.0	0.0	0.0
27	__rnase_site_ext	8.0	0.0	0.0
27	p0	1.0	0.0	0.0
27	protein1	85.0	8.0	1.5
27	protein2	64.0	6.0	3.666667
27	protein3	47.0	7.0	2.142857
27	r0	8.0	0.0	0.0
27	rnapol	0.0	0.0	0.0
28	__protein1_rbs	7.0	0.0	0.0
28	__protein2_rbs	5.0	0.0	0.0
28	__protein3_rbs	6.0	0.0	0.0
28	__ribosome	54.0	0.0	0.0
28	__rnase_site_ext	8.0	0.0	0.0
28	p0	1.0	0.0	0.0
28	protein1	86.0	8.0	1.75
28	protein2	71.0	6.0	3.0
28	protein3	53.0	7.0	2.0
28	r0	8.0	0.0	0.0
28	rnapol	0.0	0.0	0.0
29	__protein1_rbs	6.0	0.0	0.0
29	__protein2_rbs	5.0	0.0	0.0
29	__protein3_rbs	4.0	0.0	0.0
29	__ribosome	48.0	0.0	0.0
29	__rnase_site_ext	8.0	0.0	0.0
29	p0	1.0	0.0	0.0
29	protein1	89.0	8.0	2.0
29	protein2	75.0	7.0	2.571429
29	protein3	56.0	7.0	2.571429
29	r0	8.0	0.0	0.0
29	rnapol	1.0	0.0	0.0
30	__protein1_rbs	5.0	0.0	0.0
30	__protein2_rbs	5.0	0.0	0.0
30	__protein3_rbs	5.0	0.0	0.0
30	__ribosome	46.0	0.0	0.0
30	__rnase_site_ext	7.0	0.0	0.0
30	p0	1.0	0.0	0.0
30	protein1	96.0	8.0	1.75
30	protein2	82.0	9.0	2.0
30	protein3	58.0	7.0	3.142857
30	r0	7.0	0.0	0.0
30	rnapol	1.0	0.0	0.0
31	__protein1_rbs	5.0	0.0	0.0
31	__protein2_rbs	7.0	0.0	0.0
31	__protein3_rbs	5.0	0.0	0.0
31	__ribosome	45.0	0.0	0.0
31	__rnase_site_ext	7.0	0.0	0.0
31	p0	1.0	0.0	0.0
31	protein1	100.0	7.0	1.714286
31	protein2	85.0	8.0	2.375
31	protein3	60.0	7.0	3.428571
31	r0	7.0	0.0	0.0
31	rnapol	0.0	0.0	0.0
32	__protein1_rbs	6.0	0.0	0.0
32	__protein2_rbs	4.0	0.0	0.0
32	__protein3_rbs	5.0	0.0	0.0
32	__ribosome	40.0	0.0	0.0
32	__rnase_site_ext	7.0	0.0	0.0
32	p0	1.0	0.0	0.0
32	protein1	102.0	7.0	2.0
32	protein2	88.0	8.0	2.875
32	protein3	65.0	7.0	3.285714
32	r0	7.0	0.0	0.0
32	rnapol	0.0	0.0	0.0
33	__protein1_rbs	7.0	0.0	0.0
33	__protein2_rbs	6.0	0.0	0.0
33	__protein3_rbs	4.0	0.0	0.0
33	__ribosome	44.0	0.0	0.0
33	__rnase_site_ext	7.0	0.0	0.0
33	p0	1.0	0.0	0.0
33	protein1	107.0	7.0	2.0
33	protein2	92.0	8.0	2.625
33	protein3	72.0	8.0	2.625
33	r0	7.0	0.0	0.0
33	rnapol	0.0	0.0	0.0
34	__protein1_rbs	6.0	0.0	0.0
34	__protein2_rbs	4.0	0.0	0.0
34	__protein3_rbs	7.0	0.0	0.0
34	__ribosome	44.0	0.0	0.0
34	__rnase_site_ext	7.0	0.0	0.0
34	p0	1.0	0.0	0.0
34	protein1	111.0	7.0	2.0
34	protein2	99.0	8.0	2.75
34	protein3	77.0	9.0	2.222222
34	r0	7.0	0.0	0.0
34	rnapol	0.0	0.0	0.0
35	__protein1_rbs	5.0	0.0	0.0
35	__protein2_rbs	6.0	0.0	0.0
35	__protein3_rbs	5.0	0.0	0.0
35	__ribosome	41.0	0.0	0.0
35	__rnase_site_ext	7.0	0.0	0.0
35	p0	1.0	0.0	0.0
35	protein1	114.0	7.0	2.0
35	protein2	104.0	9.0	2.666667
35	protein3	81.0	9.0	2.333333
35	r0	7.0	0.0	0.0
35	rnapol	0.0	0.0	0.0
36	__protein1_rbs	5.0	0.0	0.0
36	__protein2_rbs	7.0	0.0	0.0
36	__protein3_rbs	8.0	0.0	0.0
36	__ribosome	41.0	0.0	0.0
36	__rnase_site_ext	7.0	0.0	0.0
36	p0	1.0	0.0	0.0
36	protein1	121.0	7.0	1.857143
36	protein2	107.0	9.0	2.888889
36	protein3	84.0	9.0	2.222222
36	r0	7.0	0.0	0.0
36	rnapol	0.0	0.0	0.0
37	__protein1_rbs	6.0	0.0	0.0
37	__protein2_rbs	3.0	0.0	0.0
37	__protein3_rbs	4.0	0.0	0.0
37	__ribosome	36.0	0.0	0.0
37	__rnase_site_ext	7.0	0.0	0.0
37	p0	0.0	0.0	0.0
37	protein1	123.0	7.0	2.0
37	protein2	113.0	8.0	3.25
37	protein3	89.0	9.0	2.666667
37	r0	7.0	0.0	0.0
37	rnapol	1.0	0.0	0.0
38	__protein1_rbs	6.0	0.0	0.0
38	__protein2_rbs	4.0	0.0	0.0
38	__protein3_rbs	6.0	0.0	0.0
38	__ribosome	39.0	0.0	0.0
38	__rnase_site_ext	8.0	0.0	0.0
38	p0	0.0	0.0	0.0
38	protein1	128.0	8.0	1.625
38	protein2	119.0	7.0	3.285714
38	protein3	96.0	9.0	2.777778
38	r0	8.0	0.0	0.0
38	rnapol	1.0	0.0	0.0
39	__protein1_rbs	7.0	0.0	0.0
39	__protein2_rbs	5.0	0.0	0.0
39	__protein3_rbs	7.0	0.0	0.0
39	__ribosome	39.0	0.0	0.0
39	__rnase_site_ext	9.0	0.0	0.0
39	p0	1.0	0.0	0.0
39	protein1	131.0	9.0	1.777778
39	protein2	127.0	7.0	2.571429
39	protein3	98.0	9.0	3.0
39	r0	9.0	0.0	0.0
39	rnapol	1.0	0.0	0.0
40	__protein1_rbs	7.0	0.0	0.0
40	__protein2_rbs	6.0	0.0	0.0
40	__protein3_rbs	6.0	0.0	0.0
40	__ribosome	39.0	0.0	0.0
40	__rnase_site_ext	8.0	0.0	0.0
40	p0	1.0	0.0	0.0
40	protein1	136.0	7.0	2.142857
40	protein2	131.0	7.0	2.428571
40	protein3	102.0	9.0	3.222222
40	r0	8.0	0.0	0.0
40	rnapol	0.0	0.0	0.0
41	__protein1_rbs	7.0	0.0	0.0
41	__protein2_rbs	5.0	0.0	0.0
41	__protein3_rbs	8.0	0.0	0.0
41	__ribosome	45.0	0.0	0.0
41	__rnase_site_ext	8.0	0.0	0.0
41	p0	1.0	0.0	0.0
41	protein1	141.0	8.0	1.625
41	protein2	136.0	8.0	2.0
41	protein3	108.0	9.0	2.888889
41	r0	8.0	0.0	0.0
41	rnapol	0.0	0.0	0.0
42	__protein1_rbs	4.0	0.0	0.0
42	__protein2_rbs	6.0	0.0	0.0
42	__protein3_rbs	7.0	0.0	0.0
42	__ribosome	50.0	0.0	0.0
42	__rnase_site_ext	8.0	0.0	0.0
42	p0	1.0	0.0	0.0
42	protein1	146.0	8.0	1.75
42	protein2	140.0	8.0	1.875
42	protein3	118.0	9.0	2.333333
42	r0	8.0	0.0	0.0
42	rnapol	1.0	0.0	0.0
43	__protein1_rbs	6.0	0.0	0.0
43	__protein2_rbs	7.0	0.0	0.0
43	__protein3_rbs	6.0	0.0	0.0
43	__ribosome	51.0	0.0	0.0
43	__rnase_site_ext	9.0	0.0	0.0
43	p0	1.0	0.0	0.0
43	protein1	151.0	8.0	1.5
43	protein2	143.0	9.0	1.888889
43	protein3	123.0	9.0	2.222222
43	r0	9.0	0.0	0.0
43	rnapol	0.0	0.0	0.0
44	__protein1_rbs	6.0	0.0	0.0
44	__protein2_rbs	7.0	0.0	0.0
44	__protein3_rbs	6.0	0.0	0.0
44	__ribosome	47.0	0.0	0.0
44	__rnase_site_ext	9.0	0.0	0.0
44	p0	1.0	0.0	0.0
44	protein1	153.0	9.0	1.666667
44	protein2	148.0	10.0	1.6
44	protein3	128.0	9.0	2.444444
44	r0	9.0	0.0	0.0
44	rnapol	0.0	0.0	0.0
45	__protein1_rbs	7.0	0.0	0.0
45	__protein2_rbs	7.0	0.0	0.0
45	__protein3_rbs	9.0	0.0	0.0
45	__ribosome	44.0	0.0	0.0
45	__rnase_site_ext	9.0	0.0	0.0
45	p0	1.0	0.0	0.0
45	protein1	156.0	9.0	1.888889
45	protein2	152.0	10.0	1.9
45	protein3	133.0	10.0	2.0
45	r0	9.0	0.0	0.0
45	rnapol	0.0	0.0	0.0
46	__protein1_rbs	6.0	0.0	0.0
46	__protein2_rbs	7.0	0.0	0.0
46	__protein3_rbs	7.0	0.0	0.0
46	__ribosome	34.0	0.0	0.0
46	__rnase_site_ext	9.0	0.0	0.0
46	p0	1.0	0.0	0.0
46	protein1	161.0	9.0	2.0
46	protein2	154.0	10.0	2.6
46	protein3	136.0	11.0	2.0
46	r0	9.0	0.0	0.0
46	rnapol	0.0	0.0	0.0
47	__protein1_rbs	6.0	0.0	0.0
47	__protein2_rbs	7.0	0.0	0.0
47	__protein3_rbs	5.0	0.0	0.0
47	__ribosome	31.0	0.0	0.0
47	__rnase_site_ext	9.0	0.0	0.0
47	p0	1.0	0.0	0.0
47	protein1	166.0	9.0	2.111111
47	protein2	159.0	10.0	2.8
47	protein3	141.0	9.0	2.444444
47	r0	9.0	0.0	0.0
47	rnapol	0.0	0.0	0.0
48	__protein1_rbs	7.0	0.0	0.0
48	__protein2_rbs	9.0	0.0	0.0
48	__protein3_rbs	8.0	0.0	0.0
48	__ribosome	34.0	0.0	0.0
48	__rnase_site_ext	8.0	0.0	0.0
48	p0	1.0	0.0	0.0
48	protein1	170.0	9.0	2.111111
48	protein2	162.0	9.0	3.0
48	protein3	148.0	10.0	2.0
48	r0	9.0	0.0	0.0
48	rnapol	1.0	0.0	0.0
49	__protein1_rbs	8.0	0.0	0.0
49	__protein2_rbs	3.0	0.0	0.0
49	__protein3_rbs	5.0	0.0	0.0
49	__ribosome	37.0	0.0	0.0
49	__rnase_site_ext	10.0	0.0	0.0
49	p0	1.0	0.0	0.0
49	protein1	178.0	9.0	1.444444
49	protein2	168.0	9.0	3.0
49	protein3	151.0	10.0	2.3
49	r0	10.0	0.0	0.0
49	rnapol	1.0	0.0	0.0
50	__protein1_rbs	10.0	0.0	0.0
50	__protein2_rbs	7.0	0.0	0.0
50	__protein3_rbs	7.0	0.0	0.0
50	__ribosome	50.0	0.0	0.0
50	__rnase_site_ext	11.0	0.0	0.0
50	p0	1.0	0.0	0.0
50	protein1	183.0	10.0	1.0
50	protein2	180.0	9.0	2.0
50	protein3	156.0	10.0	2.2
50	r0	11.0	0.0	0.0
50	rnapol	0.0	0.0	0.0
51	__protein1_rbs	7.0	0.0	0.0
51	__protein2_rbs	7.0	0.0	0.0
51	__protein3_rbs	6.0	0.0	0.0
51	__ribosome	39.0	0.0	0.0
51	__rnase_site_ext	12.0	0.0	0.0
51	p0	1.0	0.0	0.0
51	protein1	187.0	11.0	1.181818
51	protein2	185.0	9.0	2.0
51	protein3	160.0	11.0	2.727273
51	r0	12.0	0.0	0.0
51	rnapol	0.0	0.0	0.0
52	__protein1_rbs	10.0	0.0	0.0
52	__protein2_rbs	7.0	0.0	0.0
52	__protein3_rbs	8.0	0.0	0.0
52	__ribosome	36.0	0.0	0.0
52	__rnase_site_ext	11.0	0.0	0.0
52	p0	1.0	0.0	0.0
52	protein1	191.0	11.0	1.272727
52	protein2	189.0	9.0	2.111111
52	protein3	165.0	11.0	2.818182
52	r0	11.0	0.0	0.0
52	rnapol	0.0	0.0	0.0
53	__protein1_rbs	9.0	0.0	0.0
53	__protein2_rbs	8.0	0.0	0.0
53	__protein3_rbs	9.0	0.0	0.0
53	__ribosome	30.0	0.0	0.0
53	__rnase_site_ext	10.0	0.0	0.0
53	p0	1.0	0.0	0.0
53	protein1	193.0	10.0	1.6
53	protein2	191.0	10.0	2.1
53	protein3	169.0	11.0	3.0
53	r0	10.0	0.0	0.0
53	rnapol	0.0	0.0	0.0
54	__protein1_rbs	8.0	0.0	0.0
54	__protein2_rbs	9.0	0.0	0.0
54	__protein3_rbs	10.0	0.0	0.0
54	__ribosome	37.0	0.0	0.0
54	__rnase_site_ext	10.0	0.0	0.0
54	p0	1.0	0.0	0.0
54	protein1	198.0	10.0	1.4
54	protein2	197.0	11.0	1.636364
54	protein3	175.0	11.0	2.818182
54	r0	10.0	0.0	0.0
54	rnapol	1.0	0.0	0.0
55	__protein1_rbs	7.0	0.0	0.0
55	__protein2_rbs	7.0	0.0	0.0
55	__protein3_rbs	7.0	0.0	0.0
55	__ribosome	42.0	0.0	0.0
55	__rnase_site_ext	11.0	0.0	0.0
55	p0	1.0	0.0	0.0
55	protein1	204.0	10.0	1.3
55	protein2	203.0	12.0	1.666667
55	protein3	185.0	9.0	2.777778
55	r0	11.0	0.0	0.0
55	rnapol	0.0	0.0	0.0
56	__protein1_rbs	9.0	0.0	0.0
56	__protein2_rbs	6.0	0.0	0.0
56	__protein3_rbs	7.0	0.0	0.0
56	__ribosome	38.0	0.0	0.0
56	__rnase_site_ext	10.0	0.0	0.0
56	p0	1.0	0.0	0.0
56	protein1	207.0	10.0	1.3
56	protein2	209.0	12.0	1.916667
56	protein3	191.0	9.0	2.888889
56	r0	10.0	0.0	0.0
56	rnapol	0.0	0.0	0.0
57	__protein1_rbs	8.0	0.0	0.0
57	__protein2_rbs	8.0	0.0	0.0
57	__protein3_rbs	8.0	0.0	0.0
57	__ribosome	35.0	0.0	0.0
57	__rnase_site_ext	10.0	0.0	0.0
57	p0	1.0	0.0	0.0
57	protein1	210.0	10.0	1.5
57	protein2	212.0	12.0	2.166667
57	protein3	200.0	10.0	2.4
57	r0	10.0	0.0	0.0
57	rnapol	0.0	0.0	0.0
58	__protein1_rbs	8.0	0.0	0.0
58	__protein2_rbs	8.0	0.0	0.0
58	__protein3_rbs	8.0	0.0	0.0
58	__ribosome	30.0	0.0	0.0
58	__rnase_site_ext	10.0	0.0	0.0
58	p0	1.0	0.0	0.0
58	protein1	215.0	10.0	1.4
58	protein2	213.0	11.0	2.818182
58	protein3	205.0	11.0	2.272727
58	r0	10.0	0.0	0.0
58	rnapol	0.0	0.0	0.0
59	__protein1_rbs	7.0	0.0	0.0
59	__protein2_rbs	8.0	0.0	0.0
59	__protein3_rbs	8.0	0.0	0.0
59	__ribosome	24.0	0.0	0.0
59	__rnase_site_ext	10.0	0.0	0.0
59	p0	1.0	0.0	0.0
59	protein1	218.0	10.0	1.8
59	protein2	219.0	12.0	2.666667
59	protein3	209.0	12.0	2.166667
59	r0	10.0	0.0	0.0
59	rnapol	0.0	0.0	0.0
60	__protein1_rbs	5.0	0.0	0.0
60	__protein2_rbs	9.0	0.0	0.0
60	__protein3_rbs	10.0	0.0	0.0
60	__ribosome	28.0	0.0	0.0
60	__rnase_site_ext	9.0	0.0	0.0
60	p0	1.0	0.0	0.0
60	protein1	224.0	10.0	2.0
60	protein2	230.0	11.0	2.363636
60	protein3	214.0	12.0	2.166667
60	r0	10.0	0.0	0.0
60	rnapol	1.0	0.0	0.0
61	__protein1_rbs	6.0	0.0	0.0
61	__protein2_rbs	9.0	0.0	0.0
61	__protein3_rbs	8.0	0.0	0.0
61	__ribosome	23.0	0.0	0.0
61	__rnase_site_ext	11.0	0.0	0.0
61	p0	0.0	0.0	0.0
61	protein1	227.0	10.0	2.4
61	protein2	236.0	11.0	2.363636
61	protein3	222.0	12.0	2.25
61	r0	11.0	0.0	0.0
61	rnapol	0.0	0.0	0.0
62	__protein1_rbs	10.0	0.0	0.0
62	__protein2_rbs	9.0	0.0	0.0
62	__protein3_rbs	10.0	0.0	0.0
62	__ribosome	31.0	0.0	0.0
62	__rnase_site_ext	11.0	0.0	0.0
62	p0	1.0	0.0	0.0
62	protein1	234.0	11.0	1.909091
62	protein2	241.0	11.0	2.181818
62	protein3	228.0	12.0	2.0
62	r0	11.0	0.0	0.0
62	rnapol	0.0	0.0	0.0
63	__protein1_rbs	7.0	0.0	0.0
63	__protein2_rbs	10.0	0.0	0.0
63	__protein3_rbs	8.0	0.0	0.0
63	__ribosome	28.0	0.0	0.0
63	__rnase_site_ext	12.0	0.0	0.0
63	p0	1.0	0.0	0.0
63	protein1	240.0	11.0	2.090909
63	protein2	248.0	11.0	2.0
63	protein3	233.0	13.0	2.076923
63	r0	12.0	0.0	0.0
63	rnapol	0.0	0.0	0.0
64	__protein1_rbs	7.0	0.0	0.0
64	__protein2_rbs	7.0	0.0	0.0
