Iteration	Sum_of_Squares	Accepted
1	88504.2826666667	yes
2	85533.16711111109	yes
3	65554.1448888889	yes
4	67758.7848888889	no
5	102689.32266666665	no
6	78630.94933333337	no
7	88594.24266666669	no
8	101913.93155555555	no
9	90693.94044444445	no
10	88968.08711111115	no
11	94090.79377777778	no
12	89722.03377777777	no
13	92758.21155555556	no
14	72017.57155555557	no
15	98628.62488888888	no
16	64823.80711111115	yes
17	87715.77155555559	no
18	63625.75822222221	yes
19	87179.25155555553	no
20	71868.11822222221	no
21	85181.0826666667	no
22	72446.72266666664	no
23	91836.65155555555	no
24	74397.05600000003	no
25	49110.460444444456	yes
26	68471.90044444444	no
27	86125.86933333336	no
28	68376.95822222221	no
29	70522.82044444443	no
30	52659.78933333333	no
31	45817.11822222223	yes
32	42537.00711111112	yes
33	35444.29155555555	yes
34	34095.887111111086	yes
35	50338.562666666636	no
36	30586.847111111114	yes
37	37364.220444444436	no
38	43718.98488888889	no
39	39704.749333333326	no
40	43668.65600000002	no
41	35335.41600000001	no
42	55274.22933333334	no
43	50727.136000000006	no
44	50254.251555555544	no
45	43294.562666666665	no
46	32504.011555555546	no
47	39537.051555555576	no
48	30329.233777777787	yes
49	48365.18933333331	no
50	28413.749333333333	yes
51	30478.73155555556	no
52	43392.687111111096	no
53	47666.909333333344	no
54	48428.42044444445	no
55	33741.84711111111	no
56	44633.278222222216	no
57	45893.97600000001	no
58	42278.362666666675	no
59	37028.07822222222	no
60	52739.97600000001	no
61	60720.593777777765	no
62	18135.482666666663	yes
63	40308.242666666665	no
64	30623.998222222217	no
65	54235.29600000001	no
66	55774.62933333333	no
67	28795.562666666658	no
68	44159.51377777777	no
69	32882.70933333332	no
70	53005.496	no
71	48351.73155555557	no
72	31655.082666666654	no
73	51486.962666666645	no
74	44857.220444444465	no
75	33048.184888888885	no
76	46594.10933333334	no
77	35533.158222222206	no
78	40853.53600000001	no
79	51352.71377777778	no
80	55062.52711111113	no
81	46977.26488888888	no
82	37200.52266666666	no
83	41324.30933333333	no
84	22288.98488888889	no
85	34098.104888888905	no
86	68666.05155555556	no
87	41158.36266666669	no
88	43070.22488888887	no
89	47611.75377777776	no
90	30516.51377777778	no
91	47743.24711111112	no
92	33308.24266666667	no
93	41457.24266666669	no
94	36352.69155555553	no
95	54336.66488888889	no
96	59548.34044444444	no
97	29259.29155555556	no
98	43704.40266666666	no
99	41029.46933333333	no
100	40050.54488888891	no
101	31298.140444444438	no
102	39873.74933333334	no
103	46167.63377777778	no
104	33369.06044444443	no
105	67576.81155555554	no
106	34250.06488888888	no
107	40951.10933333334	no
108	36130.44711111109	no
109	44889.79822222222	no
110	35326.71822222222	no
111	41399.407111111104	no
112	34534.62933333334	no
113	50666.95822222222	no
114	38854.940444444466	no
115	41198.22933333333	no
116	38720.29155555555	no
117	35105.70488888888	no
118	37942.22044444444	no
119	33327.5671111111	no
120	39293.28266666666	no
121	46949.66044444444	no
122	51385.398222222255	no
123	24788.309333333324	no
124	33079.08711111111	no
125	41578.58933333335	no
126	39230.32266666666	no
127	43011.615999999995	no
128	71629.12266666669	no
129	35658.55822222223	no
130	34889.193777777764	no
131	48341.993777777796	no
132	41968.42933333333	no
133	46706.22933333332	no
134	48609.01155555555	no
135	41887.473777777785	no
136	57746.438222222234	no
137	29420.367111111114	no
138	38547.34933333333	no
139	38088.81155555554	no
140	38568.23377777779	no
141	39163.01155555555	no
142	44420.424888888876	no
143	37164.576	no
144	34543.931555555566	no
145	38932.14044444445	no
146	34236.469333333334	no
147	58543.80711111113	no
148	32565.98488888888	no
149	46692.05155555556	no
150	50625.60266666665	no
151	44527.73155555557	no
152	31132.13600000001	no
153	35651.00711111109	no
154	27992.07822222221	no
