time	species	transcript
1	proteinX	0.13
1	proteinY	0.2
1	proteinZ	0.1
2	proteinX	0.26
2	proteinY	0.4
2	proteinZ	0.2
3	proteinX	0.39
3	proteinY	0.6000000000000001
3	proteinZ	0.30000000000000004
4	proteinX	0.52
4	proteinY	0.8
4	proteinZ	0.4
5	proteinX	0.65
5	proteinY	1.0
5	proteinZ	0.5
6	proteinX	0.78
6	proteinY	1.2000000000000002
6	proteinZ	0.6000000000000001
7	proteinX	0.91
7	proteinY	1.4000000000000001
7	proteinZ	0.7000000000000001
8	proteinX	1.04
8	proteinY	1.6
8	proteinZ	0.8
9	proteinX	1.17
9	proteinY	1.8
9	proteinZ	0.9
10	proteinX	1.3
10	proteinY	2.0
10	proteinZ	1.0
11	proteinX	1.4300000000000002
11	proteinY	2.2
11	proteinZ	1.1
12	proteinX	1.56
12	proteinY	2.4000000000000004
12	proteinZ	1.2000000000000002
13	proteinX	1.69
13	proteinY	2.6
13	proteinZ	1.3
14	proteinX	1.82
14	proteinY	2.8000000000000003
14	proteinZ	1.4000000000000001
15	proteinX	1.9500000000000002
15	proteinY	3.0
15	proteinZ	1.5
16	proteinX	2.08
16	proteinY	3.2
16	proteinZ	1.6
17	proteinX	2.21
17	proteinY	3.4000000000000004
17	proteinZ	1.7000000000000002
18	proteinX	2.34
18	proteinY	3.6
18	proteinZ	1.8
19	proteinX	2.47
19	proteinY	3.8000000000000003
19	proteinZ	1.9000000000000001
20	proteinX	2.6
20	proteinY	4.0
20	proteinZ	2.0
21	proteinX	2.73
21	proteinY	4.2
21	proteinZ	2.1
22	proteinX	2.8600000000000003
22	proteinY	4.4
22	proteinZ	2.2
23	proteinX	2.99
23	proteinY	4.6000000000000005
23	proteinZ	2.3000000000000003
24	proteinX	3.12
24	proteinY	4.800000000000001
24	proteinZ	2.4000000000000004
25	proteinX	3.25
25	proteinY	5.0
25	proteinZ	2.5
26	proteinX	3.38
26	proteinY	5.2
26	proteinZ	2.6
27	proteinX	3.5100000000000002
27	proteinY	5.4
27	proteinZ	2.7
28	proteinX	3.64
28	proteinY	5.6000000000000005
28	proteinZ	2.8000000000000003
29	proteinX	3.77
29	proteinY	5.800000000000001
29	proteinZ	2.9000000000000004
30	proteinX	3.9000000000000004
30	proteinY	6.0
30	proteinZ	3.0
31	proteinX	4.03
31	proteinY	6.2
31	proteinZ	3.1
32	proteinX	4.16
32	proteinY	6.4
32	proteinZ	3.2
33	proteinX	4.29
33	proteinY	6.6000000000000005
33	proteinZ	3.3000000000000003
34	proteinX	4.42
34	proteinY	6.800000000000001
34	proteinZ	3.4000000000000004
35	proteinX	4.55
35	proteinY	7.0
35	proteinZ	3.5
36	proteinX	4.68
36	proteinY	7.2
36	proteinZ	3.6
37	proteinX	4.8100000000000005
37	proteinY	7.4
37	proteinZ	3.7
38	proteinX	4.94
38	proteinY	7.6000000000000005
38	proteinZ	3.8000000000000003
39	proteinX	5.07
39	proteinY	7.800000000000001
39	proteinZ	3.9000000000000004
40	proteinX	5.2
40	proteinY	8.0
40	proteinZ	4.0
41	proteinX	5.33
41	proteinY	8.200000000000001
41	proteinZ	4.1000000000000005
42	proteinX	5.46
42	proteinY	8.4
42	proteinZ	4.2
43	proteinX	5.59
43	proteinY	8.6
43	proteinZ	4.3
44	proteinX	5.720000000000001
44	proteinY	8.8
44	proteinZ	4.4
45	proteinX	5.8500000000000005
45	proteinY	9.0
45	proteinZ	4.5
46	proteinX	5.98
46	proteinY	9.200000000000001
46	proteinZ	4.6000000000000005
47	proteinX	6.11
47	proteinY	9.4
47	proteinZ	4.7
48	proteinX	6.24
48	proteinY	9.600000000000001
48	proteinZ	4.800000000000001
49	proteinX	6.37
49	proteinY	9.8
49	proteinZ	4.9
50	proteinX	6.5
50	proteinY	10.0
50	proteinZ	5.0
51	proteinX	6.63
51	proteinY	10.200000000000001
51	proteinZ	5.1000000000000005
52	proteinX	6.76
52	proteinY	10.4
52	proteinZ	5.2
53	proteinX	6.890000000000001
53	proteinY	10.600000000000001
53	proteinZ	5.300000000000001
54	proteinX	7.0200000000000005
54	proteinY	10.8
54	proteinZ	5.4
55	proteinX	7.15
55	proteinY	11.0
55	proteinZ	5.5
56	proteinX	7.28
56	proteinY	11.200000000000001
56	proteinZ	5.6000000000000005
57	proteinX	7.41
57	proteinY	11.4
57	proteinZ	5.7
58	proteinX	7.54
58	proteinY	11.600000000000001
58	proteinZ	5.800000000000001
59	proteinX	7.67
59	proteinY	11.8
59	proteinZ	5.9
60	proteinX	7.800000000000001
60	proteinY	12.0
60	proteinZ	6.0
61	proteinX	7.930000000000001
61	proteinY	12.200000000000001
61	proteinZ	6.1000000000000005
62	proteinX	8.06
62	proteinY	12.4
62	proteinZ	6.2
63	proteinX	8.19
63	proteinY	12.600000000000001
63	proteinZ	6.300000000000001
64	proteinX	8.32
64	proteinY	12.8
64	proteinZ	6.4
65	proteinX	8.450000000000001
65	proteinY	13.0
65	proteinZ	6.5
66	proteinX	8.58
66	proteinY	13.200000000000001
66	proteinZ	6.6000000000000005
67	proteinX	8.71
67	proteinY	13.4
67	proteinZ	6.7
68	proteinX	8.84
68	proteinY	13.600000000000001
68	proteinZ	6.800000000000001
69	proteinX	8.97
69	proteinY	13.8
69	proteinZ	6.9
70	proteinX	9.1
70	proteinY	14.0
70	proteinZ	7.0
71	proteinX	9.23
71	proteinY	14.200000000000001
71	proteinZ	7.1000000000000005
72	proteinX	9.36
72	proteinY	14.4
72	proteinZ	7.2
73	proteinX	9.49
73	proteinY	14.600000000000001
73	proteinZ	7.300000000000001
74	proteinX	9.620000000000001
74	proteinY	14.8
74	proteinZ	7.4
75	proteinX	9.75
75	proteinY	15.0
75	proteinZ	7.5
76	proteinX	9.88
76	proteinY	15.200000000000001
76	proteinZ	7.6000000000000005
77	proteinX	10.01
77	proteinY	15.4
77	proteinZ	7.7
78	proteinX	10.14
78	proteinY	15.600000000000001
78	proteinZ	7.800000000000001
79	proteinX	10.27
79	proteinY	15.8
79	proteinZ	7.9
80	proteinX	10.4
80	proteinY	16.0
80	proteinZ	8.0
81	proteinX	10.530000000000001
81	proteinY	16.2
81	proteinZ	8.1
82	proteinX	10.66
82	proteinY	16.400000000000002
82	proteinZ	8.200000000000001
83	proteinX	10.790000000000001
83	proteinY	16.6
83	proteinZ	8.3
84	proteinX	10.92
84	proteinY	16.8
84	proteinZ	8.4
85	proteinX	11.05
85	proteinY	17.0
85	proteinZ	8.5
86	proteinX	11.18
86	proteinY	17.2
86	proteinZ	8.6
87	proteinX	11.31
87	proteinY	17.400000000000002
87	proteinZ	8.700000000000001
88	proteinX	11.440000000000001
88	proteinY	17.6
88	proteinZ	8.8
89	proteinX	11.57
89	proteinY	17.8
89	proteinZ	8.9
90	proteinX	11.700000000000001
90	proteinY	18.0
90	proteinZ	9.0
91	proteinX	11.83
91	proteinY	18.2
91	proteinZ	9.1
92	proteinX	11.96
